image,incorrect,correct
images_group_7_12596_2843.png,"1,244.","1,244"
images_group_7_12596_2848.png,дѣтей,дѣтей:
images_group_7_12596_2856.png,недостастъ,недостаетъ
images_group_7_12603_3656.png,1840,1840.
images_group_7_12603_3663.png,посѣяно,посѣян
images_group_7_12603_3665.png,И,и
images_group_7_12603_3673.png,2415,"2,415."
images_group_7_12603_3676.png,залогукъ,залогу къ
images_group_7_12603_3677.png,1841.,1841
images_group_7_12603_3689.png,246,246.
images_group_7_12603_3697.png,приплду,приплоду:
images_group_7_12603_3705.png,имѣютъ,имеютъ
images_group_7_12603_3709.png,Логиадей,Лошадей
images_group_7_12603_3715.png,"Начальник,",Начальник
images_group_7_12606_3900.png,ипостав-,и постав-
images_group_7_12606_3912.png,1665,"1,665"
images_group_7_12606_3913.png,срядъ,ерядъ
images_group_7_12606_3915.png,1289,1289.
images_group_7_12606_3920.png,Осурцовъ,Огурцовъ
images_group_7_12606_3929.png,244,244.
images_group_7_12607_3966.png,наэти,наоти
images_group_7_12607_3980.png,492,492.
images_group_7_12607_3984.png,14.,49.
images_group_7_12607_4008.png,1593,"1,593."
images_group_7_12607_4015.png,деревняхъ,деревняхъ.
images_group_7_12607_4023.png,водворено:,водворено.
images_group_7_12607_4031.png,Надворня,Надворный
images_group_7_1261_4212.png,Емель,Емель-
images_group_7_1261_4224.png,Хлѣбопаше-,Хлѣбопаше
images_group_7_1261_4240.png,Кругловъ,Кругловъ.
images_group_7_1261_4250.png,ствомъ.,ствомъ
images_group_7_1261_4273.png,У,у
images_group_7_1261_4274.png,Сикитинъ,викитинъ
images_group_7_1261_4281.png,Баранцевъ,Баранцевъ.
images_group_7_1261_4282.png,скомъ.,.скомъ.
images_group_7_1261_4334.png,Юксѣев,Юксѣев-
images_group_7_1261_4344.png,Илющенко.,Млющенко.
images_group_7_1261_4357.png,Базаровъ.,Базаровъ
images_group_7_1261_4371.png,работами,работами.
images_group_7_12620_5378.png,"Н., Опредположе-",Н.) О предположе-
images_group_7_12620_5393.png,неимѣлось:,неимѣлось
images_group_7_12620_5394.png,сооруженію.,сооруженію
images_group_7_12620_5408.png,Въ с. Копыловъ.,Въ с. Копыловъ.-
images_group_7_12625_5898.png,Отдѣленіе,Отдѣлениіе
images_group_7_12625_5901.png,Енисейской.,Енисейской
images_group_7_12625_5902.png,Ачинской,Ачинской.
images_group_7_12625_5914.png,Женскаго,Женская
images_group_7_12625_5928.png,С.,Е.
images_group_7_12625_5958.png,Кортусу:,Корпусу:
images_group_7_12625_5959.png,1),1.)
images_group_7_12625_5961.png,Штабѣ,Штабѣ:
images_group_7_12625_5968.png,и Кавалеръ,и Коваяръ
images_group_7_12627_6129.png,За,за
images_group_7_12627_6177.png,при родителяхъ.,при родителяхъ
images_group_7_12627_6233.png,расположенныхъ.,расположенныхъ:
images_group_7_12627_6241.png,7.,7.)
images_group_7_12627_6244.png,Чиновниковъ,Чиновниковъ.
images_group_7_12631_6675.png,За,за
images_group_7_12631_6677.png,- и,-й
images_group_7_12631_6682.png,Енисейской.,Енисейской
images_group_7_12631_6709.png,Моркое,Морское
images_group_7_12631_6716.png,нижнихъ,Нижнихъ
images_group_7_12631_6729.png,Итого.,Итого
images_group_7_12631_6733.png,вѣдомства.,вѣедомства.
images_group_7_12631_6749.png,сославъ,составѣ
images_group_7_12631_6750.png,палковъ,полковъ
images_group_7_12631_6767.png,1013,"1,013"
images_group_7_12635_7170.png,Женскаго,Женскаго.
images_group_7_12635_7173.png,Женскаго,Женскаго.
images_group_7_12635_7198.png,5504,"5,504"
images_group_7_12635_7207.png,13.,13
images_group_7_12635_7211.png,1896,"1,896"
images_group_7_12635_7220.png,5518,"5,518"
images_group_7_12635_7254.png,по,и
images_group_7_12635_7255.png,пелей,гелей
images_group_7_12635_7257.png,того,того.
images_group_7_12635_7259.png,1449,"1,449"
images_group_7_12635_7261.png,2278,"2,278"
images_group_7_12635_7263.png,877,877.
images_group_7_12635_7269.png,"5,753","5,753."
images_group_7_12635_7272.png,яне.,Яне.
images_group_7_12635_7273.png,1,1.
images_group_7_12635_7274.png,Крестьянъ,Крестьянъ.
images_group_7_12635_7284.png,11033,"11,033"
images_group_7_12635_7289.png,Конол,Эконол
images_group_7_12635_7291.png,1055,"1,055"
images_group_7_12635_7297.png,"1,219",1219
images_group_7_12635_7302.png,"2,821.",2821
images_group_7_12639_7752.png,за,За
images_group_7_12639_7756.png,первое,первое.
images_group_7_12639_7768.png,Женскаго,Женскаго.
images_group_7_12639_7782.png,3,3.
images_group_7_12639_7810.png,13,13.
images_group_7_12639_7813.png,5,5.
images_group_7_12639_7863.png,2171.,"2,171."
images_group_7_12639_7876.png,Приписанныхъ,Приписанныхъ.
images_group_7_12639_7884.png,1278,"1,278."
images_group_7_12639_7886.png,селеніемъ,селеніямъ
images_group_7_12639_7908.png,3647,"3,647"
images_group_7_12639_7914.png,и Кавалер-,и ковалеръ
images_group_7_1264_7924.png,No 12-го,No12-го
images_group_7_1264_7929.png,Шимен,Шилин
images_group_7_1264_7936.png,Хлѣбопашествомъ,Хлѣбопашествомъ.
images_group_7_1264_7955.png,сѣдель-,Сѣдель-
images_group_7_1264_7959.png,зимскомъ-,зимскомъ
images_group_7_1264_7965.png,Резервныхъ,Резереныхъ
images_group_7_1264_7985.png,Потылищинъ.,Потылицинъ.
images_group_7_1264_7993.png,Мокскевъ.,Моксеевъ.
images_group_7_1264_7994.png,скомъ.,скомъ
images_group_7_1264_8002.png,Хлѣбопашествомъ,Хлѣбопашествомъ.
images_group_7_1264_8014.png,137.,137
images_group_7_1264_8020.png,27-го,27го
images_group_7_1264_8025.png,подъем,Подъем
images_group_7_12642_8403.png,за,За
images_group_7_12642_8407.png,первое,первое.
images_group_7_12642_8431.png,женскаго.,Женскаго.
images_group_7_12642_8435.png,Духовенство.,Духовенство
images_group_7_12642_8436.png,Расколь,Расколѣ
images_group_7_12642_8462.png,Прочихъ,прочихъ
images_group_7_12642_8470.png,3.,3
images_group_7_12642_8474.png,"19,331","19,531"
images_group_7_12642_8475.png,24063,"24,063"
images_group_7_12642_8479.png,23387,"23,387."
images_group_7_12642_8482.png,18762,"18,762."
images_group_7_12642_8483.png,113794,"113,794"
images_group_7_12642_8506.png,пріемлющіх,пріемлющіе
images_group_7_12642_8512.png,Iудействующую,гу действующую
images_group_7_12642_8513.png,секту,секту.
images_group_7_12642_8531.png,Ламъ,Ламъ.
images_group_7_12642_8535.png,4330,"4,330."
images_group_7_12642_8537.png,"4,002","4,602"
images_group_7_12642_8542.png,"1,129",1129
images_group_7_12642_8546.png,336,336.
images_group_7_12642_8548.png,4605,"4,605"
images_group_7_12642_8560.png,ма-,Ма-
images_group_7_12657_10613.png,остава,Остава
images_group_7_12657_10634.png,къ,кѣ
images_group_7_12657_10644.png,тож,тож.
images_group_7_12657_10655.png,1841 му,1841-му
images_group_7_12657_10676.png,бумаг,бумаг.
images_group_7_12657_10683.png,Состав,Состав.
images_group_7_12657_10685.png,Дѣлъ,дѣлъ
images_group_7_12657_10690.png,бу,бус
images_group_7_12657_10695.png,Состав,Состав.
images_group_7_12657_10699.png,бумаг.,бумаг
images_group_7_12657_10730.png,3866,3866.
images_group_7_12657_10737.png,Прилѣчаніе.,Примѣчаніе.
images_group_7_12657_10738.png,количе-,Количе-
images_group_7_12657_10741.png,Управѣ.,Управѣ...
images_group_7_12657_10750.png,дѣлѣ,дѣлъ
images_group_7_12657_10754.png,окружнаго,Окружнаго
images_group_7_12657_10755.png,Земне-,Земле-
images_group_7_12657_10765.png,4-м,114
images_group_7_12657_10779.png,Градской,Градской.
images_group_7_12657_10780.png,Думоѣ,Думѣ
images_group_7_12657_10784.png,7,7.
images_group_7_12657_10792.png,И,и
images_group_7_12657_10801.png,"2079 11,927г.","20794.10,927-"
images_group_7_12657_10808.png,9020,"9,020"
images_group_7_12657_10814.png,В),В.)
images_group_7_12657_10820.png,А.),"А.,"
images_group_7_12657_10829.png,ленію,ленію.
images_group_7_12657_10830.png,Уголовныхъ,Уголовныхъ.
images_group_7_12657_10836.png,Гу,Гу-
images_group_7_12657_10850.png,14154,"14,164"
images_group_7_12659_11104.png,остава,Остава
images_group_7_12659_11120.png,Рѣшено,Вѣшено
images_group_7_12659_11121.png,Посту-Плановъ,Посту- Плановъ
images_group_7_12659_11140.png,1840 стр,1840 бу
images_group_7_12659_11158.png,нію,ніго
images_group_7_12659_11166.png,Вход,Вход.
images_group_7_12659_11169.png,Вход:,Вход.
images_group_7_12659_11174.png,Состав,состав
images_group_7_12659_11175.png,получ.,Получ.
images_group_7_12659_11176.png,Дѣлѣ,Дѣлъ
images_group_7_12659_11180.png,Вход,Вход.
images_group_7_12659_11185.png,Состав,Состав.
images_group_7_12659_11186.png,получ,Получ.
images_group_7_12659_11191.png,бумаг,бумаг.
images_group_7_12659_11199.png,Стреп-,Стряп-
images_group_7_12659_11206.png,чаго,чаго.
images_group_7_12659_11208.png,Сида,Суда
images_group_7_12659_11213.png,осо,асо
images_group_7_12659_11214.png,И,и
images_group_7_12659_11217.png,мину,Мину-
images_group_7_12659_11222.png,5,5.
images_group_7_12659_11224.png,округѣ.,округѣ..
images_group_7_12659_11230.png,4 8,48
images_group_7_12659_11233.png,985,985-
images_group_7_12659_11243.png,А.),"А.,"
images_group_7_12659_11263.png,ленію.,ленію
images_group_7_12659_11264.png,По,120
images_group_7_12659_11273.png,1050-,1050
images_group_7_12659_11274.png,бунскаго,бернскаго
images_group_7_12659_11282.png,Окружному,-Окружному
images_group_7_12659_11289.png,8,8.
images_group_7_12659_11311.png,"3,890",3890
images_group_7_12625_11815.png,Итого.,Итого
images_group_7_12625_11816.png,Чиновниковъ,Чиновнивовъ.
images_group_7_12635_11961.png,Округахъ:,Округахъ
images_group_7_12635_11963.png,Женскаго,Женскаго.
images_group_7_12639_12003.png,Женскаго,Женскаго.
images_group_7_12659_12165.png,10191,"10,191"
images_group_7_12659_12166.png,15931,5931
images_group_31_4951_1597.png,Дв,Для
images_group_31_4951_1599.png,есто,его
images_group_31_4951_1601.png,чел,для
images_group_31_4951_1602.png,распределение,"распоряженіе,"
images_group_31_4951_1613.png,его,на
images_group_31_4951_1624.png,ную,тую
images_group_31_4951_1633.png,бо-,бо -
images_group_31_4951_1635.png,как,какъ
images_group_31_4951_1637.png,предъявлении,предъявленіи
images_group_31_4951_1648.png,имеет,ими
images_group_31_4951_1661.png,башников.,большинство.
images_group_31_4976_7760.png,31,31.
images_group_31_498_8704.png,ю,к
images_group_31_498_8716.png,(сте,(сто
images_group_31_498_8718.png,триристов),три) лист(ов)
images_group_31_498_8744.png,ки,кл
images_group_31_498_8746.png,"62 р-""-","62 р - "" -"
images_group_31_498_8790.png,вещей.,вещей
images_group_31_498_8818.png,387 р,387р
images_group_31_498_8821.png,16574-84-,16574-84
images_group_31_498_8827.png,СШАГОВАНО,ОЦИФРОВАНО
images_group_31_498_8829.png,"2987,41 1/4к","2987,41 1/4 к."
images_group_31_498_8831.png,4475-66 1/2 %,4475-66 1/2
images_group_31_498_8832.png,2/4./2,26.12
images_group_31_498_8835.png,На,(х) На
images_group_31_498_8842.png,2.1.12.22г,21.12.22 г
images_group_31_498_8844.png,.,I
images_group_31_498_8845.png,кат,кот
images_group_31_498_8855.png,Гражданскій Губернаторъ. Старии,Гражданскій Губернаторъ
images_group_31_499_12197.png,к,No
images_group_31_499_12200.png,он,оц
images_group_31_499_12212.png,к-лед8,К-1898
images_group_31_499_12217.png,22,24
images_group_31_499_12230.png,за,32
images_group_31_499_12232.png,1865г.,1865 г.
images_group_31_499_12234.png,07.06.1860,07.06.1866
images_group_31_499_12244.png,ед. хр. А.,ед. хр. No
images_group_31_499_12248.png,СВ. К-1898,св. К-1898
images_group_31_5_15256.png,докъ 12 65,Фонд No1865
images_group_31_5_15258.png,1864,1864.
images_group_31_5_15268.png,гиб,губ
images_group_31_5_15298.png,29 что,29/ III - 48
images_group_31_5_15299.png,Шаморъ,Шандр
images_group_31_5_15300.png,2958 р. км,29/III/58
images_group_31_5_15301.png,довсе,для
images_group_31_5_15303.png,вития,выписа
images_group_31_5_15304.png,Преметрона,Просмотрено
images_group_31_5_15305.png,14 1/2 12,14/XII - 72
images_group_31_5_15306.png,Киниски.,выписки.
images_group_31_5022_22430.png,55.об.,55 об.
images_group_31_5_23247.png,формъ No12.,Форма No3.
images_group_31_5_23249.png,всеподолжение,всеподробейшего
images_group_31_5_23328.png,11 ренѣ,II/II 63
images_group_8_12662_16.png,Ачинскѣ,Ачинскѣ.
images_group_8_12662_24.png,Канскѣ,Канскѣ.
images_group_8_12662_36.png,Хри-,хри-
images_group_8_12662_63.png,деревянныхъ,Деревянныхъ
images_group_8_12662_66.png,кумиренъ.,кумиренъ
images_group_8_12662_69.png,Каменныхъ.,Каменныхъ
images_group_8_12662_72.png,деревянныхъ,Деревянныхъ
images_group_8_12662_73.png,деревянныхъ,Деревянныхъ
images_group_8_12662_75.png,Мужескихъ,мужескихъ
images_group_8_12662_100.png,"1,074",1074
images_group_8_12662_104.png,Деревянныхъ,деревянныхъ
images_group_8_12662_105.png,деревянныхъ,Деревянныхъ
images_group_8_12683_3357.png,1Х.,IX.
images_group_8_12683_3394.png,сборомъ,сборомъ.
images_group_8_12683_3493.png,состоящихъ,состоящихъ.
images_group_8_12683_3531.png,94 3/7,94 2/7
images_group_8_12683_3550.png,66 2/7,66 3/7
images_group_8_12683_3558.png,Устьянской,Устьянской.
images_group_8_12683_3575.png,съ,Съ
images_group_8_12683_3595.png,41 5/7,41 1/7
images_group_8_12691_4715.png,выхо-,высо-
images_group_8_12691_4755.png,коп.,Коп.
images_group_8_12691_4794.png,2 2/7,2 2/4
images_group_8_12691_4827.png,15 5/7,15 1/7
images_group_8_12691_4832.png,пудъ,Пудъ
images_group_8_12691_4839.png,85 2/7,85 6/7
images_group_8_12691_4840.png,41 2/7,71 2/7
images_group_8_12691_4850.png,1,1.
images_group_8_12691_4853.png,57 2/7,57 1/7
images_group_8_12691_4893.png,р,1
images_group_8_12691_4905.png,50,50.
images_group_8_12691_4912.png,31 4/7,31 1/7
images_group_8_12691_4951.png,17 3/7,77 1/7
images_group_8_12691_4956.png,17 1/7,14 1/7
images_group_8_12691_4962.png,леса,мяса.
images_group_8_12691_5001.png,Стерлядины,стерлядины
images_group_8_12691_5024.png,пубъ,пудъ
images_group_8_12691_5026.png,чировой.,чировой
images_group_8_12691_5029.png,Отднятся,Отделенія
images_group_8_12691_5033.png,65.,65
images_group_8_12691_5051.png,Икрон,Икры.
images_group_8_12696_6000.png,XV.,XIV.
images_group_8_12696_6004.png,ссыльныхъ.,ссыльныхъ
images_group_8_12696_6007.png,й,и
images_group_8_127_6649.png,Андра,Андрѣ-
images_group_8_127_6654.png,Крестьянски,Крестьянски-
images_group_8_127_6657.png,Его,Его-
images_group_8_127_6658.png,Вод,Въ с.
images_group_8_127_6660.png,ровь,ровъ
images_group_8_127_6661.png,Щетниковъ,Щетниковъ.
images_group_8_127_6664.png,Гавріилъ,Гавріиевъ
images_group_8_127_6665.png,205,223.
images_group_8_127_6668.png,Сайфинъ,Сайдинъ.
images_group_8_127_6671.png,сил,ми
images_group_8_127_6673.png,Даниловъ.,Даниловъ
images_group_8_127_6675.png,въ д.,въ с.
images_group_8_127_6679.png,294,224.
images_group_8_127_6683.png,161,евъ
images_group_8_127_6684.png,Мадуровъ.,Жабуровъ
images_group_8_127_6689.png,тами:,тами.
images_group_8_127_6691.png,Шарж,Шары
images_group_8_127_6699.png,Ученовъ,Ульяновъ
images_group_8_127_6702.png,Смесарный,Смирный
images_group_8_127_6705.png,пишской,шинской
images_group_8_127_6708.png,За,Га
images_group_8_127_6710.png,Смотренымъ,Слесарнымъ
images_group_8_127_6715.png,224,226.
images_group_8_127_6719.png,Шарж,Шары
images_group_8_127_6721.png,их,евъ
images_group_8_127_6722.png,Ворнисловъ,Ворошилінъ.
images_group_8_127_6726.png,Леонтой,Леонтій
images_group_8_127_6731.png,Въ д.,Въ с.
images_group_8_127_6736.png,Ремянъ,Романъ
images_group_8_127_6738.png,Въ,въ д.
images_group_8_127_6740.png,221,221.
images_group_8_127_6741.png,Спириденъ,Спиридонъ
images_group_8_127_6745.png,вышети,имени
images_group_8_127_6747.png,бинской,синской:
images_group_8_127_6749.png,дела.,села.
images_group_8_127_6750.png,Европ,Еворовъ
images_group_8_12709_7863.png,Табель,Габель
images_group_8_12710_8037.png,Закоповъ,Законовъ
images_group_8_12710_8041.png,опре-,Опре-
images_group_8_12710_8042.png,Затре-,За пре-
images_group_8_12710_8044.png,Онаж,О нака
images_group_8_12710_8050.png,за пре-,Запре-
images_group_8_12710_8064.png,ступле,ступле-
images_group_8_12710_8076.png,затро,запро
images_group_8_12710_8078.png,ступия.,ступле-
images_group_8_12710_8079.png,замяхъ,заніяхъ
images_group_8_12710_8083.png,челий,леніи
images_group_8_12710_8089.png,уголов,уголов-
images_group_8_12710_8091.png,V11,VII
images_group_8_12710_8096.png,затре-,запре-
images_group_8_12710_8105.png,ступле,ступле-
images_group_8_12710_8106.png,дѣлъ,дѣль
images_group_8_12710_8110.png,залжи,залжи-
images_group_8_12710_8126.png,безъ опа,безъопа
images_group_8_12710_8130.png,глава,Глава
images_group_8_12710_8134.png,XI.,xI.
images_group_8_12710_8135.png,X11.,XII.
images_group_8_12710_8139.png,тельству,тельства
images_group_8_12710_8146.png,раздѣхъ,раздѣлъ
images_group_8_12710_8155.png,V1.,VI.
images_group_8_12710_8156.png,имущеску,имущест
images_group_8_12710_8158.png,спости,сности
images_group_8_12710_8160.png,дѣлъ,дѣль
images_group_8_12710_8167.png,17,VI
images_group_8_12710_8169.png,ницъ,лицъ
images_group_8_12710_8173.png,V1.,VI.
images_group_8_12710_8181.png,ступпи,ступки
images_group_8_12710_8182.png,еловал,глава
images_group_8_12710_8183.png,11.,IV.
images_group_8_12710_8184.png,дѣлъ,дѣль
images_group_8_12710_8185.png,X.,х.
images_group_8_12710_8187.png,Глава,глава
images_group_8_12710_8189.png,разъѣлъ,раздѣлъ
images_group_8_12710_8191.png,1л.,IX.
images_group_8_12710_8193.png,радѣлъ,раздѣлъ
images_group_8_12710_8194.png,раздолъ,раздѣлъ
images_group_8_12710_8195.png,х.,X.
images_group_8_12710_8199.png,VII.,V11.
images_group_8_12710_8200.png,1-й,VI.
images_group_8_12710_8201.png,за,Въ
images_group_8_12710_8207.png,За,за
images_group_8_12710_8209.png,Зана-,Зака-
images_group_8_12710_8210.png,За за,За за-
images_group_8_12710_8211.png,Затри,За при-
images_group_8_12710_8212.png,За не,За не-
images_group_8_12710_8213.png,За,за
images_group_8_12710_8218.png,Заво-,За во-
images_group_8_12710_8220.png,На,на
images_group_8_12710_8222.png,и же,лже
images_group_8_12710_8224.png,Зломъ,зломъ
images_group_8_12710_8227.png,стато-,стано-
images_group_8_12710_8233.png,бѣгъ.,бѣгъ
images_group_8_12710_8238.png,то-,тю-
images_group_8_12710_8240.png,"тель,",тель
images_group_8_12710_8246.png,тоубей,тоубій-
images_group_8_12710_8252.png,во,во.
images_group_8_12710_8260.png,бежъ,божъ
images_group_8_12710_8263.png,поврет,повреж
images_group_8_12710_8264.png,вы-,въ с-
images_group_8_12710_8269.png,убейст,убійст
images_group_8_12710_8272.png,шенни-,шенни
images_group_8_12710_8274.png,ту,ту.
images_group_8_12710_8275.png,Женска,женск
images_group_8_12710_8277.png,деніи,денія
images_group_8_12710_8281.png,гла,вла
images_group_8_12710_8285.png,111.,III.
images_group_8_12710_8286.png,влава,глава
images_group_8_12710_8287.png,"IV """,IV и
images_group_8_12710_8293.png,1-III.,VIII.
images_group_8_12710_8296.png,пости,кости
images_group_8_12710_8302.png,Отдѣй.,Отдѣл.
images_group_8_12710_8303.png,таспор-,паспор-
images_group_8_12710_8311.png,бѣ,бѣ.
images_group_8_12710_8313.png,111.,III.
images_group_8_12710_8314.png,окон,жен
images_group_8_12710_8315.png,как-,Муж
images_group_8_12710_8316.png,уст.,жен.
images_group_8_12710_8317.png,веду-,Муж
images_group_8_12710_8318.png,сказ,жен
images_group_8_12710_8319.png,Испра,Муж.
images_group_8_12710_8320.png,Слава,глава
images_group_8_12710_8321.png,1-11,VII.
images_group_8_12710_8324.png,Марке,Муж.
images_group_8_12710_8325.png,Жен,Жен.
images_group_8_12710_8326.png,Мужеска,Муж.
images_group_8_12710_8327.png,Жен,Жен.
images_group_8_12710_8328.png,веж,Муж.
images_group_8_12710_8329.png,жен.,Жен.
images_group_8_12710_8330.png,муж.,Муж.
images_group_8_12710_8331.png,окан.,Жен.
images_group_8_12710_8332.png,вуж,Муж.
images_group_8_12710_8334.png,Мужеска,Муж
images_group_8_12710_8336.png,неж.,Муж.
images_group_8_12710_8337.png,осен.,Жен.
images_group_8_12710_8341.png,Муж,Муж.
images_group_8_12710_8342.png,Жено,Жен
images_group_8_12710_8343.png,Ниж,Муж.
images_group_8_12710_8345.png,Чарке,Муж.
images_group_8_12710_8346.png,ост.п.,Жен.
images_group_8_12710_8347.png,Чуж,Муж
images_group_8_12710_8348.png,жен.,Жен
images_group_8_12710_8349.png,через,Муж
images_group_8_12710_8350.png,оказать,Жен
images_group_8_12710_8351.png,часть,Муж.
images_group_8_12710_8352.png,Жан,Жен.
images_group_8_12710_8353.png,сущ,Муж
images_group_8_12710_8354.png,Ва,Жен
images_group_8_12710_8355.png,муж,Муж.
images_group_8_12710_8357.png,муж,Муж
images_group_8_12710_8358.png,жен.,Жен.
images_group_8_12710_8359.png,Суж,Муж.
images_group_8_12710_8360.png,Коп.,Жен.
images_group_8_12710_8361.png,Марк,Муж.
images_group_8_12710_8362.png,жен,Жен
images_group_8_12710_8363.png,муж.,Муж.
images_group_8_12710_8364.png,Украин-,Жен.
images_group_8_12710_8365.png,вид,Муж.
images_group_8_12710_8373.png,полка,полка.
images_group_8_12710_8375.png,Отставныя.,Отставныя
images_group_8_12710_8377.png,Козикъ,Козакъ
images_group_8_12710_8381.png,на,на.
images_group_8_12710_8386.png,званія,званія.
images_group_8_12710_8390.png,Мѣщаны,Мѣщанъ
images_group_8_12710_8401.png,6,6.
images_group_8_12710_8410.png,3,3.
images_group_8_12710_8413.png,2,2.
images_group_8_12710_8424.png,26,26.
images_group_8_12710_8434.png,3,3.
images_group_8_12710_8436.png,того.,того..
images_group_8_12710_8437.png,Примѣчаніе,Примѣчаніе.
images_group_8_12710_8446.png,жителей,жителей 
images_group_8_12710_8466.png,мужески,мужеска
images_group_8_12710_8481.png,Женска,женска
images_group_8_12710_8482.png,1,1.
images_group_8_12710_8483.png,19,19.
images_group_8_12710_8493.png,27.,"27.,"
images_group_8_12710_8500.png,35 28,35-28
images_group_8_12710_8519.png,"3.,",3.;
images_group_8_12710_8538.png,"2.,",2.;
images_group_8_12710_8543.png,40,40.
images_group_8_12710_8550.png,1,1.
images_group_8_12710_8563.png,25,25_
images_group_8_12710_8582.png,"лѣтъ,","лѣтъ,-"
images_group_8_12710_8583.png,"2.,",2.;
images_group_8_12710_8584.png,Ба,За
images_group_8_12710_8591.png,за пристанодержательство-,Запристанодержательство
images_group_8_12713_8784.png,О пре-,Опре-
images_group_8_12713_8789.png,наказа,наказа-
images_group_8_12713_8797.png,нозъ,новъ
images_group_8_12713_8802.png,заніхъ,заніяхъ
images_group_8_12713_8806.png,дѣйди,дѣла
images_group_8_12713_8808.png,дѣлъ,дѣль
images_group_8_12713_8812.png,уголов,уголов-
images_group_8_12713_8820.png,устав,уста-
images_group_8_12713_8826.png,уголовъ,уголов
images_group_8_12713_8827.png,17.,VI.
images_group_8_12713_8842.png,оповин-,о повин-
images_group_8_12713_8846.png,и протовъ,и противъ
images_group_8_12713_8847.png,семейст,семейст-
images_group_8_12713_8850.png,но тххъ,ностяхъ
images_group_8_12713_8852.png,отупле-,ступле-
images_group_8_12713_8854.png,бегъ,безъ
images_group_8_12713_8859.png,Главы,главы
images_group_8_12713_8861.png,Главал,Глава
images_group_8_12713_8866.png,велжато,веннаго
images_group_8_12713_8868.png,плотскимъ,плотскихъ
images_group_8_12713_8876.png,раздѣль,раздѣлъ
images_group_8_12713_8877.png,11.,II.
images_group_8_12713_8879.png,ществом,ществен
images_group_8_12713_8880.png,состояній,состоянія
images_group_8_12713_8887.png,11 и,II и
images_group_8_12713_8891.png,тельство,тельства
images_group_8_12713_8893.png,страс-,отрас-
images_group_8_12713_8897.png,сподучи,сности
images_group_8_12713_8901.png,раздѣлъ,разделъ
images_group_8_12713_8909.png,11.,II.
images_group_8_12713_8911.png,сточнія,стоянія
images_group_8_12713_8917.png,X.,х.
images_group_8_12713_8918.png,VI.,V1.
images_group_8_12713_8919.png,11.,II.
images_group_8_12713_8924.png,17,VI.
images_group_8_12713_8935.png,по,По
images_group_8_12713_8942.png,за буй-,За буй-
images_group_8_12713_8946.png,заворов-,заводов-
images_group_8_12713_8951.png,стал,ста
images_group_8_12713_8952.png,стые,стле
images_group_8_12713_8954.png,я же-,лже-
images_group_8_12713_8957.png,ных,ныя
images_group_8_12713_8963.png,нуга,нуго
images_group_8_12713_8966.png,фами,-фами-
images_group_8_12713_8977.png,итѣло,и тѣло
images_group_8_12713_8980.png,слова,глава
images_group_8_12713_8982.png,11 .,II и
images_group_8_12713_8985.png,1X.,IX.
images_group_8_12713_8987.png,на,ка
images_group_8_12713_8991.png,блужда,блужде
images_group_8_12713_8994.png,фань,фаль
images_group_8_12713_8997.png,щеніе,щенія
images_group_8_12713_9002.png,побѣгъ,побѣгъ.
images_group_8_12713_9013.png,ассияна-,ассигна-
images_group_8_12713_9016.png,акуровъ,актовъ
images_group_8_12713_9020.png,леніе.,"леніе,"
images_group_8_12713_9021.png,удушъ,удуше-
images_group_8_12713_9040.png,Главая,Глава
images_group_8_12713_9041.png,ми.,ліи.
images_group_8_12713_9045.png,11.,II.
images_group_8_12713_9046.png,тей,тей.
images_group_8_12713_9047.png,свальши,фальши-
images_group_8_12713_9050.png,111.,III.
images_group_8_12713_9052.png,ловѣка,ловѣка.
images_group_8_12713_9054.png,Глава,глава
images_group_8_12713_9056.png,от,бѣг-
images_group_8_12713_9059.png,171.,V11.
images_group_8_12713_9060.png,за,ва
images_group_8_12713_9061.png,ныхъ,лыхъ
images_group_8_12713_9062.png,сла,вла
images_group_8_12713_9066.png,111.,III.
images_group_8_12713_9068.png,бе-,би-
images_group_8_12713_9070.png,111.,III.
images_group_8_12713_9071.png,111.,III.
images_group_8_12713_9072.png,111.,III.
images_group_8_12713_9073.png,глава,Глава
images_group_8_12713_9076.png,летовъ,летовъ.
images_group_8_12713_9077.png,отдѣл.,Отдѣл.
images_group_8_12713_9078.png,1711.,VIII.
images_group_8_12713_9079.png,Мужеск.,Муж.
images_group_8_12713_9080.png,Женск.,жен.
images_group_8_12713_9082.png,Женск.,жен.
images_group_8_12713_9083.png,Мужеск.,Муж.
images_group_8_12713_9084.png,Женск.,жен.
images_group_8_12713_9085.png,Мужеск.,Муж.
images_group_8_12713_9086.png,Женск.,Жен.
images_group_8_12713_9087.png,Женск.,Муж.
images_group_8_12713_9088.png,Женск.,Жен.
images_group_8_12713_9089.png,Ж.,Муж
images_group_8_12713_9090.png,Женск.,Жен.
images_group_8_12713_9092.png,Женск.,Жен.
images_group_8_12713_9093.png,Женск.,Муж.
images_group_8_12713_9094.png,Женск.,Жен.
images_group_8_12713_9095.png,Женск.,Муж.
images_group_8_12713_9096.png,Женск.,Жен.
images_group_8_12713_9097.png,Женск.,Муж.
images_group_8_12713_9098.png,Женск.,Жен.
images_group_8_12713_9099.png,Журс.,Муж.
images_group_8_12713_9100.png,Женск.,Жен.
images_group_8_12713_9101.png,Ж.,Муж.
images_group_8_12713_9102.png,Женск.,Жен.
images_group_8_12713_9103.png,Мужеск.,Муж.
