image,incorrect,correct
27_5208.png,помню,"помню,"
27_5207.png,программи,программис
27_5212.png,да,ды
27_5214.png,то,"то,"
27_5218.png,4),6)
27_5221.png,ландышали,ландышами
27_5222.png,-.,-
27_5217.png,1),11)
27_5228.png,реплом.,пеплом.
27_5232.png,Отец-,"Отец,"
27_5246.png,Изложены,Изложени
27_5237.png,ся,"ся,"
27_5241.png,зчаю,знаю
27_5240.png,красивая,красивая.
27_5257.png,жечный,жённый
27_5268.png,глухие,"глухие,"
27_5264.png,каблу.,каблу-
27_5272.png,работала,работала.
27_5293.png,Я,я
27_5300.png,свежо,"свежо,"
27_5309.png,высоковольтные,"высоковольтные,"
27_5316.png,вычеслительный,вычеслительныи
27_5315.png,в.,"в,"
27_5318.png,заменили,"заменили,"
27_5328.png,союзали,союзами
27_5355.png,электростанция,"электростанция,"
27_5357.png,складов,"складов,"
27_5356.png,центр,"центр,"
27_5363.png,чувшая,нувшии
27_5373.png,востник,"ватник,"
27_5375.png,высокий,"высокий,"
27_5367.png,вкусом,"вкусом,"
27_5372.png,стране,стране.
27_5377.png,зачивысьтных,заневысотных
27_5376.png,сигая,иная
27_5392.png,вай,всей
27_5390.png,й,а
27_5387.png,солонных,соленных
27_5385.png,ках,"ках,"
27_5393.png,свой,свои
27_5394.png,смаяся,шаяся
27_5396.png,гархают,чаухают
27_5405.png,х,+
27_5411.png,ошибка,ошибк.
27_5401.png,занятая,запятая
27_5408.png,затылок?),затылок?!
27_5418.png,4),7)
27_5422.png,4,2)
27_5428.png,?,","
27_5429.png,вспоминают,"вспоминают,"
27_5432.png,шоферы,шофёры
27_5437.png,),","
27_5435.png,редки,"редки,"
27_5455.png,х,+
27_5456.png,союзами,"союзами,"
28_5468.png,школьники,"школьники,"
28_5461.png,матч,"матч,"
28_5481.png,Еще,Ещё
28_5488.png,штачы,штаны
28_5505.png,видимо,"видим,"
28_5512.png,бо,бо.
28_5507.png,"""Рыбочок","""Рыбочок"""
28_5532.png,матч,"матч,"
28_5531.png,рой,"рой,"
28_5542.png,школьников,"школьников,"
28_5551.png,Заслужин-,Заслужен-
28_5557.png,большими,"большими,"
28_5553.png,колкомал.,комсомол.
28_5554.png,тепанный,тёпанный
28_5560.png,заштепаонны,заштёпанны
28_5561.png,мужа,мужс-
28_5570.png,"двайки"",","двойки"","
28_5572.png,картины.,"картины,"
28_5573.png,малечькой,маленькой
28_5574.png,Украины,"Украины,"
28_5582.png,пищей,ницей
28_5588.png,ботинки,"ботинки,"
28_5594.png,Мальчик,"Мальчик,"
28_5599.png,стоя,стая
28_5602.png,порторелей,портфелей
28_5609.png,шляге.,шляпе.
28_5619.png,шов,"шов,"
28_5623.png,спала,"спала,"
28_5636.png,бревнах.,брёвнах.
28_5653.png,пять,пять-
28_5657.png,носков.,"носков,"
28_5658.png,примерчо,примерно
28_5677.png,лет,"лет,"
28_5682.png,просто,"просто,"
28_5686.png,воротами,"воротами,"
28_5685.png,к,кп
28_5687.png,игрои,"игрой,"
29_5691.png,перебинтовано,"перебинтовано,"
29_5693.png,калаши.,калоши.
29_5703.png,улица,"улица,"
29_5705.png,оттенки,"оттенки,"
29_5707.png,двенадцати,"двенадцати,"
29_5711.png,бледные,"бледные,"
29_5721.png,тем,"тем,"
29_5735.png,Я,я
29_5737.png,Я,я
29_5734.png,ес.,ес-
29_5748.png,кап,как
29_5746.png,игру,"игру,"
29_5771.png,напряженную,напряжённую
29_5768.png,загольчым.,загольным.
29_5783.png,спала,"спала,"
29_5777.png,Проснувшись,"Проснувшись,"
29_5786.png,кофту,"кофту,"
29_5819.png,тратуаре,тротуаре
29_5821.png,истаж,иотаж
29_5817.png,мостовая,"мостовая,"
29_5832.png,сичюю,синюю
29_5845.png,температуру,температуру.
29_5849.png,поразило,"поразило,"
29_5862.png,вилась,"вилась,"
29_5872.png,белого,"белого,"
29_5870.png,картина,Картина
29_5881.png,место,"место,"
29_5893.png,понимая,"понимая,"
29_5894.png,жаль,"жаль,"
29_5885.png,проис.,проис-
29_5904.png,?,","
29_5922.png,маленокого,маленького
29_5932.png,Я,я
29_5931.png,улицу.,"улицу,"
29_5936.png,"""",","
29_5939.png,и,А
30_5943.png,1,","
30_5947.png,которое,которые
30_5944.png,оскорбительно,оскорбительно.
30_5951.png,1,","
30_5955.png,1,","
30_5950.png,Прозвища,"Прозвища,"
30_5957.png,на,не
30_5963.png,Непобедимых,Непобедимый
30_5967.png,10.:,10:
30_5977.png,рад,"рад,"
30_5982.png,всём,"всём,"
30_5991.png,хоровода,"хоровода,"
30_5988.png,белым.,белым-
30_5989.png,бе.,бе-
30_6016.png,лом,"лом,"
30_6020.png,како,как
30_6022.png,ошибаются,"ошибаются,"
30_6047.png,безобидно,"безобидно,"
30_6044.png,Я,я
30_6054.png,домах.,"домах,"
30_6055.png,делам,"делам,"
30_6077.png,зноит,"знает,"
30_6090.png,мало,"мало,"
30_6097.png,зы-,му-
30_6098.png,разному,"разному,,"
30_6109.png,богатств,"богатств,"
30_6106.png,лесов.,"лесов,"
30_6111.png,оно,то
30_6119.png,похуже,похуже.
30_6123.png,лицемерие,"лицемерие,"
30_6132.png,"""толтый"",","""толстый"","
30_6148.png,рад,"рад,"
30_6155.png,коны-,конеч-
30_6156.png,верно,верно.
30_6160.png,Важно,"Важно,"
30_6158.png,ха,ха-
30_6168.png,си,...
31_6177.png,фл,даль-
31_6181.png,я-,Я.
31_6182.png,увидет,увидеть
31_6195.png,находитесь,"находитесь,"
31_6193.png,ма,ме
31_6216.png,озёра,"озёра,"
31_6217.png,Мадферском,Мещёрском
31_6209.png,лес,лее
31_6213.png,мало,"мало,"
31_6227.png,глубо.,глубо-
31_6235.png,сольно.,солью.
31_6242.png,левитана,"Левитана,"
31_6240.png,воздуха,воздуха.
31_6239.png,ястребов,"ястребов,"
31_6253.png,картины,"картины,"
31_6248.png,дятла,"дятла,"
31_6252.png,скошечным,скошенным
31_6256.png,галки,"галки,"
31_6261.png,ночью,"ночью,"
31_6262.png,стога,"стога,"
31_6267.png,пахнукие,пахнущие
31_6268.png,скромностью,"стромностью,"
31_6275.png,травы,трава
31_6286.png,покрывает,покрывает-
31_6288.png,октябре,"октябре,"
31_6281.png,же,"же,"
31_6295.png,боры,"боры,"
31_6297.png,инеем,"инеем,"
31_6310.png,луга,"луга,"
31_6308.png,скоменные,скошенные
31_6316.png,усла,услы
31_6318.png,ноче,ноче-
32_6324.png,школы,школы.
32_6323.png,1,","
32_6338.png,весёлами,"весёлами,"
32_6329.png,улицу,"улицу,"
32_6360.png,эвукуация,"эвукуация,"
32_6369.png,Ес,Её
32_6370.png,сккс,икс
32_6373.png,Элюции,Эмоции
32_6379.png,учеников,"учеников,"
32_6384.png,место,"место,"
32_6388.png,наши,нами
32_6394.png,того,"того,"
32_6432.png,физиономая,физиономия
32_6447.png,того,"того,"
32_6435.png,т,п
32_6443.png,лица,"лица,"
33_6465.png,вратарь,вратарь.
33_6458.png,восиль,восемь
33_6462.png,двойки;,"двойки"","
33_6467.png,Вратарь,Вратарь.
33_6480.png,увидим,"увидим,"
33_6481.png,пустыре,"пустыре,"
33_6489.png,то,"то,"
33_6499.png,Эта,эта
33_6502.png,понять,"понять,"
33_6517.png,б.,б
33_6516.png,слова,"слова"","
33_6534.png,картина-,картина -
33_6543.png,главное,"главное,"
33_6547.png,Серый,Сергей
33_6565.png,И,г
33_6570.png,понимаю,"понимаю,"
33_6586.png,цвета,"цвета,"
33_6595.png,привличь,привлечь
33_6605.png,нае,нас
33_6602.png,радовался,"радовался,"
33_6610.png,хороше,"хорошее,"
33_6623.png,агрестю,агрессию
33_6618.png,жёлтый,"жёлтый,"
33_6621.png,напряжённая,"напряжённая,"
33_6627.png,Крысный,Красный
33_6634.png,листьев,"листьев,"
33_6633.png,ветров,ветров.
33_6649.png,о,О
33_6659.png,картине,картине.
34_6679.png,улицу,"улицу,"
34_6685.png,телефоная,телефонная
34_6687.png,видно,"видно,"
34_6688.png,погоду.,"погоду,"
34_6708.png,30.,"30,"
34_6730.png,А1.,11
34_6729.png,снег,"снег,"
34_6742.png,дома,"дома,"
34_6750.png,oo,00
34_6754.png,улицу,"улицу,"
34_6762.png,веселилий.,веселились.
34_6769.png,взгляду,"взгляду,"
34_6770.png,слезах,"слезах,"
34_6788.png,увидеть,"увидеть,"
34_6787.png,находится,находился
34_6791.png,светло,"светло,"
34_6809.png,будка,"будка,"
34_6820.png,р,?
34_6827.png,понял,"понял,"
34_6833.png,И,г
34_6832.png,дворе,дворе.
34_6855.png,видила,"видила,"
34_6854.png,неё,"неё,"
35_6890.png,летом,Летом
35_6884.png,заночи.,заноги.
35_6896.png,очень,ачень
35_6893.png,стена,"стена,"
35_6916.png,бьюа,бьюо
35_6921.png,мирно,Мирно
35_6932.png,дороженьна,дороженька
35_6938.png,рясью.,рысью.
35_6935.png,плечалии-,плечамие-
36_6956.png,осень),"осень"""
36_6957.png,о,","
36_6964.png,"""",","
36_6967.png,"""",","
36_6970.png,п,","
36_6982.png,котороя,которая
36_6984.png,картию,картин
36_6985.png,1,","
36_6989.png,художник.,художниок.
36_6991.png,Я,я
36_6997.png,переоде-,ререоде-
36_7000.png,зраманных,знаминитый
36_7006.png,жр.,ж.р.
36_7008.png,',","
36_7022.png,Также,также
36_7026.png,"""",","
36_7030.png,"""",","
36_7025.png,з,у
36_7044.png,Плош:,План:
36_7045.png,),","
36_7064.png,чистая,"чистая,."
36_7072.png,пест-,пёст-
36_7079.png,парава.,трава.
36_7069.png,3:,3.
36_7081.png,чувства,"чувства,"
36_7083.png,пожухлая,рожухлая
36_7094.png,смолкии,смолкли
36_7097.png,написавше,нарисаваа
36_7096.png,душе,душе!
36_7104.png,иде,идё
36_7109.png,развивается,развеваеться
36_7123.png,та-,так
36_7145.png,людную,модную
36_7156.png,ж.р.,"ж.р.,"
36_7163.png,сущ,сущ.
37_7167.png,пе,по
36_7164.png,сущ,сущ.
37_7168.png,Е,ё
37_7173.png,глав-,назва-
37_7179.png,лыжем,лыжи
37_7181.png,наделит,наделис
37_7183.png,Посека,Пасека
37_7187.png,Стоял,Стаял
37_7198.png,',","
37_7200.png,тахти,"пыхтел,"
37_7202.png,1,","
37_7208.png,Еды.,еды.
37_7210.png,ёжий.,ёжик.
37_7215.png,гулять,гулять.
37_7218.png,Ёжик,Ежик
37_7225.png,Мя,Мы
37_7229.png,были,бым
37_7224.png,жило,жим
37_7232.png,ручно,ручной.
37_7244.png,Москва,"Москва,"
37_7249.png,пшо.,пше-
37_7252.png,Пушок,Пушок.
37_7264.png,широких,"широких,"
37_7267.png,проллейбус,"троллейбус,"
37_7269.png,о,.
37_7272.png,аллея,"аллея,"
37_7279.png,малина,"малина,"
37_7273.png,праздник,"праздник,"
37_7274.png,морковь,"морковь,"
37_7286.png,январь,"январь,"
37_7289.png,ница,"ница,"
37_7305.png,мяжах,лыжах
37_7304.png,компьютер,"компьютер,"
37_7318.png,словарный,словарный.
37_7323.png,ноября,ноября.
37_7322.png,ница,"ница,"
37_7325.png,прихи,прижи-
37_7336.png,слноил,слиоил
37_7343.png,Четверг,"Четверг,"
37_7341.png,Грязно,"Грязно,"
37_7347.png,погода,"погода,"
38_7350.png,собаку,"собаку,"
38_7352.png,лиленьким,меленьким
38_7361.png,морковку,"морковку,"
38_7365.png,поляне,"поляне,"
38_7369.png,щеночка.,щеночка...
38_7377.png,нёс,пёс
38_7379.png,мишут,Мишут-
38_7390.png,стубка,стука
38_7388.png,зимся,зился
38_7400.png,Дн ;,"Дп:,"
38_7407.png,Джорданя,Джордан!
38_7413.png,лесную,"лесную,"
38_7426.png,П п;,Пп;
38_7424.png,лет,"лет,"
38_7430.png,проснулась,"проснулась,"
38_7433.png,но,по
38_7434.png,землю,"землю,"
38_7440.png,медведица.,Медведица.
38_7441.png,елью,"елью,"
38_7452.png,0),о)
38_7469.png,засплакал.,заплакал.
38_7472.png,Я,я
38_7471.png,мне,Мне
38_7473.png,веткам,"веткам,"
38_7475.png,ж,Т
38_7478.png,выхал,въехал
38_7481.png,замёру-,замёрз-
38_7488.png,Я,я
38_7490.png,Двадцать,двадцать
38_7500.png,смог,омог
38_7501.png,лететь,"лететь,"
38_7494.png,пропор-,топор-
38_7506.png,Стволу-,Ствому-
38_7505.png,медведица,медведиуа
38_7504.png,згласть.,згрысть.
38_7510.png,ошибался,"ошибался,"
38_7515.png,х,Х
38_7526.png,||,II
38_7518.png,|,I
38_7523.png,спрак,1скДп
38_7522.png,3скл,2скТп
38_7528.png,|,I
38_7527.png,ж.р.,жр.
38_7530.png,"""",","
38_7537.png,леньким,"леньким,"
38_7547.png,полег,полес
39_7554.png,сплены,"стены,"
39_7553.png,Обитанные,битонные
39_7558.png,),","
39_7561.png,-,","
39_7564.png,когда,Когда
39_7568.png,?,","
39_7565.png,Охордана,Джордана
39_7574.png,1,","
39_7572.png,грых,грыс
39_7578.png,учия,"учин,"
39_7585.png,Шос-се,"Шос-се,"
39_7587.png,Максим.,"Максим,"
39_7588.png,мн,мы
39_7590.png,ухин,"ужин,"
39_7595.png,Мама,Мача
39_7593.png,знакомство.,знокомство.
39_7597.png,Ванна,"Ван-на,"
39_7608.png,умена,уменя
39_7611.png,барабану,барабану.
39_7612.png,спокой.,спокоин.
39_7631.png,когда,тагда
39_7629.png,кона.,кота.
39_7639.png,вопное,"вотное,"
39_7634.png,наш,нам
39_7647.png,коллекция,"кол-лекция,"
39_7644.png,соловей,"соловей,"
39_7643.png,аллея,"аллея,"
39_7648.png,програм-ма,"програм-ма,"
39_7649.png,выгуливать,"выгуливать,"
39_7654.png,ж.-,жи-
39_7655.png,приучит,приучин
39_7660.png,Сирень,Сирень.
39_7665.png,один-надцать,"один-надцать,"
39_7669.png,четвет,"четверг,"
39_7670.png,октябрь,"октябрь,"
39_7668.png,шоссе,"шоссе,"
39_7672.png,январь,"январь,"
39_7671.png,О,о
39_7677.png,Догордан,Джордан
39_7694.png,знился,злился
39_7697.png,терраса,"тер-раса,"
39_7698.png,уехалиток,уехалиот
39_7700.png,вот,Вот
39_7701.png,см.,См
39_7705.png,болото,"болото,"
39_7710.png,пошидер,"помидор,"
39_7707.png,вохожи,"вож-жи,"
39_7709.png,овощ,"овощ,"
39_7712.png,февраль,"февраль,"
39_7719.png,коп,кот
39_7724.png,магазин,"магазин,"
39_7727.png,Максим,"Максим,"
39_7735.png,Телеграмму.,Телеграм-му.
39_7739.png,Сирень,"Сирен,"
39_7743.png,тарелка,"тарелка,"
39_7740.png,повторов,"повторов,"
39_7748.png,р,о
39_7744.png,ак-куратно,"ак-куратно,"
40_7750.png,ворхушке,вархушке
40_7757.png,такой,"такой,"
40_7765.png,дрозда.,дрозды.
40_7768.png,свожим,свежим
40_7769.png,полыхи,полыни
40_7782.png,защебе,голубое
40_7777.png,зяблике,"зяблики,"
40_7783.png,Прошлогое,Промитое
40_7784.png,Ливень,"Ливень,"
40_7787.png,соловьи,"соловьи,"
40_7793.png,улыбацы,улыбало-
40_7799.png,Годовой,Грозовой
40_7802.png,Авокрус,Авокруг
40_7798.png,ласновый,ласковый
40_7808.png,побелать,побегать
40_7811.png,февраля.,фввраля.
40_7826.png,мятя.,мяты.
40_7823.png,р,+
40_7839.png,2/2,2/2.
40_7844.png,вля-,вы-
40_7847.png,увидки,увидил
40_7861.png,н,ы
40_7866.png,леню,лоню
40_7872.png,Эй,"Эй,"
40_7874.png,леню,лоню
40_7871.png,одна-,одно-
40_7881.png,смеется.,смеётся.
40_7887.png,3,З
40_7910.png,коо,као
40_7916.png,3,5
40_7914.png,I,5
40_7931.png,водой,"водой,"
40_7924.png,точ-,толь-
40_7926.png,"""",","
40_7938.png,трелетало,трепетало
41_7950.png,осина,"осина,"
41_7949.png,сирень,"сирень,"
41_7951.png,Декабрь,"Декабрь,"
41_7946.png,прис,прил.
41_7943.png,и,ц
41_7948.png,винегрет,"винегрет,"
41_7958.png,капает,капоет
41_7966.png,радость,"радость,"
41_7970.png,вести,"вести,"
41_7987.png,радостная,"радостная,"
41_7988.png,висит,"висит,"
41_7992.png,з,}
41_8003.png,дорога,"дорога,"
41_8002.png,детёналшей.,детёниышей.
41_8009.png,Радостная,Радостноия
41_8004.png,ухин,"ужин,"
41_8012.png,зачем?.,зачем?
41_8017.png,аддостная-,Радостная-
41_8025.png,извест,известь
41_8032.png,Шестнадцатое,Шестнаддатое
41_8034.png,Дорожка,"Дорожка,"
41_8040.png,сунок,"сунок,"
41_8043.png,ВII,В-II
41_8049.png,Москва,"Москва,"
41_8041.png,единстветную,единнственуюю
41_8046.png,расстояние,"расстояние,"
41_8052.png,ла,"ла,"
41_8051.png,нялись,"нялись,"
41_8061.png,Повадка-,Повадки-
41_8058.png,зайчиш,зайчиш-
41_8060.png,потом,"потош,"
41_8090.png,глушь,глушь.
41_8098.png,сойнечный,солнечный
42_8102.png,ярче,"ярче,"
42_8101.png,Маляшки,Малчишки
42_8124.png,Небо,небо
42_8119.png,нас.,нис.
42_8121.png,ло?,ло;
42_8127.png,птичьи,птичыи
42_8134.png,рустим,руским
42_8145.png,сквоп-,сквор-
42_8147.png,белые,белые.
42_8162.png,ручьи,ручьи.
42_8176.png,танке,танке.
42_8168.png,Дворогах,Дорогах
42_8183.png,смышны,слышны
42_8197.png,весна.,весна
42_8200.png,ли,мо-
42_8196.png,Светом,светит
42_8201.png,травка,травка.
42_8204.png,оснилась,осталась
42_8206.png,слочины,слышны
42_8209.png,прикольная!,прикольная?
42_8214.png,Почки,Почка
42_8218.png,голубое,"голубое,"
42_8219.png,а,и
42_8224.png,редю,"редко,"
42_8225.png,серёжки,серёжки.
42_8245.png,личь,сущ
42_8253.png,Не,Н
42_8256.png,.,","
42_8257.png,Чем,чем
42_8268.png,1,","
42_8275.png,но,"но,"
42_8274.png,"""",","
42_8280.png,"""",","
42_8281.png,качела,начела
43_8287.png,личо,лицо
43_8291.png,ед.ч.мр),ед.ч.м.р.)
43_8294.png,прош.вр.,прошвр
43_8299.png,(,(2
43_8309.png,прил,наст
43_8308.png,бу,буд
43_8303.png,улиц,лицо
43_8326.png,И,ед
43_8344.png,ед ч),едч)
43_8347.png,космонает,"космонавт,"
43_8354.png,ни,нее.
43_8358.png,рассказ,"рахсказ,"
43_8359.png,полее,полес
43_8361.png,однажды,"однажды,"
43_8360.png,ила,или
43_8368.png,багаж,"Багаж,"
43_8374.png,глагз.,гласз.
43_8379.png,помашешь,"помашешь,"
43_8376.png,растаям,растаяш.
43_8380.png,большо,"болото,"
43_8383.png,горох,"горох,"
43_8393.png,сентябрь,"сентябрь,"
43_8398.png,пиножное,"пирожное,"
43_8391.png,осина,"осина,"
43_8397.png,троллейбус,"троллейбус,"
43_8406.png,полес,полс
43_8411.png,кол-,ком-
43_8415.png,Словарный,Словарный/
43_8414.png,полажу,"поглажу,"
43_8426.png,уважать,"уважать,"
43_8418.png,сделать?),сделашь?)
43_8429.png,металл,"металл,"
43_8427.png,рабочие,рабочие.
43_8447.png,баин,"баин,"
43_8442.png,внизз.,нисз.
43_8448.png,огурец,"огурец,"
43_8455.png,дружам.,дружат.
43_8457.png,скальжешь,скожешь.
44_8466.png,3 лицо,3лицо
44_8471.png,глицо-,2 лицо-
44_8464.png,лицо-,1 лицо-
44_8474.png,но,по
44_8470.png,встаёшо,"встаёшь,"
44_8468.png,встаю,встаю;
44_8476.png,встают,"встают,"
44_8473.png,встаёте,"встаёте,"
44_8475.png,оно,оно)
44_8480.png,ж.р),жр)
44_8483.png,встаем,"встает,"
44_8489.png,срите,спите
44_8486.png,едч,ед ч
44_8491.png,елиц,2 лиц
44_8494.png,будущ,будущ.
44_8493.png,спит,сплю
44_8496.png,посплю,"посплю,"
44_8498.png,родам,редам
44_8508.png,спят.,спят
44_8500.png,Девятнадцамое,Девятнадцатое
44_8506.png,1лиц,1 лиц
44_8510.png,встаём,"встаём,"
44_8524.png,вышел,вишел
44_8543.png,нужно,Нужно
44_8544.png,спал(с),спал(а)
44_8553.png,оно,",оно"
44_8558.png,разжечь,"разжечь,"
44_8569.png,цветочке-,цветочка-
44_8571.png,(едч),(ед ч)
44_8583.png,Тище,Тише
44_8587.png,Подчетела,Подлетела
44_8589.png,плась,плась!
44_8601.png,по,но
44_8622.png,(глаг,"(глаг,"
44_8625.png,кулич,кулич.
44_8628.png,( гог.,(гаг.
44_8632.png,он.,"он,"
44_8634.png,мы,ты
44_8639.png,и,с
44_8638.png,ед.,ед
44_8644.png,1,ч
44_8651.png,ед.,ед
44_8645.png,ед,едч
44_8646.png,полу,пош
44_8647.png,я,"я,"
44_8650.png,преди,будущ
44_8649.png,Члицо,ч3лицо
44_8659.png,43,ч3
44_8660.png,вн,вр
44_8661.png,ед.,ед
44_8662.png,он,вр
44_8656.png,П,ч1
44_8664.png,4,ч
45_8722.png,двернётся,свернётся
45_8724.png,ветерой,ветерок.
45_8727.png,хней.,пней.
45_8743.png,лига,лиса
45_8747.png,Списывание,Списывание.
46_8766.png,ти,ши
46_8775.png,липы,"липы,"
46_8780.png,рысью,"рысью,"
46_8801.png,грах,грач
46_8796.png,лёгомский;,лёгонький;
46_8797.png,берёзовой,"берёзовой,"
46_8803.png,убежит,"убежит,"
46_8806.png,Ветерок,"Ветерок,"
46_8837.png,пни.,пни
46_8844.png,убежит,"збежит,"
46_8839.png,часок,"часок,"
46_8842.png,крылья,крыльча
46_8855.png,Лыжник,"Лыжник,"
46_8866.png,.Вот,Вот
46_8874.png,Легкий-,Лёгкий-
46_8896.png,.Часики,"Часики,"
46_8897.png,2строки,2 строки
46_8908.png,и,у
46_8920.png,лень,"лень,"
47_8934.png,Я,я
47_8932.png,слнце,"олнце,"
47_8940.png,землю,"землю,"
47_8950.png,укадут,упадут
47_8962.png,Р.,Р
47_8971.png,закаты,"закаты,"
47_8969.png,Роща,"Роща,"
47_8977.png,лошадь,"лошадь,"
47_8986.png,(деревья,"(деревья,"
47_8995.png,зиме,"зиме,"
47_8992.png,ржи,"ржи,"
47_9003.png,широкий,"широкий,"
47_9004.png,голубоен,голубое
47_9008.png,васильки,"васильки,"
47_9006.png,небо,"небо,"
47_9005.png,(солнце,"(солнце,"
47_9021.png,небор,"небо,"
47_9028.png,грибы,"грибы,"
47_9035.png,птицы),птицы
47_9031.png,чуть,"чуть,"
47_9030.png,бьют,"бьют,"
47_9040.png,осень,"осень,"
47_9045.png,Осень,осень
47_9052.png,"""",","
47_9062.png,дубы,"дубы,"
47_9056.png,В,Б
47_9057.png,Колосья,"Колосья,"
47_9064.png,ножки,"ножки,"
47_9067.png,м,М
47_9066.png,узенький,"узенький,"
47_9073.png,грибов,"грибов,"
47_9074.png,"""",","
47_9082.png,стой,"стой,"
47_9084.png,бег,"бег,"
47_9086.png,Узкую -,Узкую-
47_9089.png,дороженька,"дороженька,"
47_9087.png,плечам -,плечам-
47_9103.png,грибочки,"грибочки,"
47_9107.png,"""",","
47_9106.png,засыпает,"засыпает,"
47_9112.png,веточки,"веточки,"
47_9113.png,крепок,"крепок,"
47_9116.png,плечи,"плечи,"
47_9129.png,Медведь,медведь
47_9131.png,"""",","
47_9127.png,страны,"страны,"
48_9136.png,красив,"красив,"
48_9139.png,воздухду.,воздухом.
48_9141.png,здоровье,"здоровье,"
48_9144.png,падают,"падают,"
48_9146.png,подьезд,"подъезд,"
48_9162.png,дутбом,"футбол,"
48_9165.png,шоссе,"шоссе,"
48_9186.png,шуршит,"шуршит,"
48_9190.png,Птичьи,"Птичьи,"
48_9192.png,ручьях,"ручьях,"
48_9197.png,серьёзный,"серьёзный,"
48_9206.png,шофёр,"шофёр,"
48_9209.png,ков.,ков-
48_9213.png,троллейбус,"троллейбус,"
48_9205.png,.,","
48_9216.png,пшеница,"пшеница,"
48_9229.png,трамвай,"трамвай,"
48_9234.png,Ракета,"Ракета,"
48_9230.png,четворг,"чеппверг,"
48_9244.png,есть,"есть,"
48_9247.png,нами,"нами,"
48_9253.png,спинке,"спинке,"
48_9263.png,аллея,"аллея,"
48_9260.png,подъемный,"подъемный,"
48_9265.png,компьютер,"компьютер,"
48_9274.png,ник,"ник,"
48_9281.png,5/5,5./5
48_9277.png,вокзал,"вокзал,"
48_9280.png,Объяснил,"Объяснил,"
48_9276.png,автонус,"автобус,"
48_9292.png,трава,"трава,"
48_9287.png,падуют,радуют
48_9307.png,зайвет,"зашьёт,"
48_9318.png,1скл,пр.ед.ч
49_9323.png,И.п,Ип
49_9321.png,П.п,Пп
49_9329.png,И.п,Ип
49_9324.png,Р.п,Рп
49_9325.png,мн.п,Пп
49_9326.png,И.п,Ип
49_9332.png,И.п,Ип
49_9327.png,В.п,Вп
49_9333.png,П.п,Дп
49_9331.png,П.п,Пп
49_9334.png,П.п,Пп
49_9337.png,Д.п,Дп
49_9338.png,Р.п,Рп
49_9355.png,Р.п.,Рп
49_9352.png,Вп.,Вп
49_9353.png,скл,Ип
49_9356.png,спр,Дп
49_9354.png,р,Ип
49_9357.png,И.п,Ип
49_9360.png,И.п,Ип
49_9359.png,1ск,Ип
49_9371.png,нижням,нижним
49_9386.png,Лесную,"Лесную,"
49_9405.png,5-.,5-
49_9404.png,яснов),Яснов)
49_9408.png,свинка,свинки
49_9406.png,окашки.,окошки.
49_9412.png,кухнис,кухни
49_9432.png,ужинам.,ужином.
49_9456.png,стуна,стука
49_9462.png,морковку,"морковку,"
49_9478.png,проснулась,"проснулась,"
49_9477.png,ёлью,"ёлью,"
49_9490.png,летучая,Летучая
49_9504.png,глядки.,оглядки.
49_9524.png,Мищутки,Мишутки
49_9542.png,П.п,Пп
50_9550.png,"""",","
50_9560.png,реплакал:,заплакал.
50_9552.png,имя.,имя
50_9554.png,внивоше,животе
50_9567.png,замёру,замёрз
50_9577.png,В.п.,Вп
50_9570.png,мамое,мама
50_9579.png,.,","
50_9587.png,мами,мама
50_9591.png,мея,моя
50_9603.png,удержались,удержалась
50_9608.png,ним,"ним,"
50_9606.png,.,","
50_9610.png,"""",","
50_9612.png,песель,пёсель
50_9616.png,больницу,больницы
50_9615.png,ветеринар,"ветеринар,"
50_9621.png,ип.,ипс.
50_9639.png,столу.,столу
50_9642.png,его.,его
50_9656.png,"""",","
50_9661.png,"""",","
50_9659.png,любит,"любит,"
50_9667.png,землю,"землю,"
50_9671.png,3,В
50_9678.png,березка,"березка,"
50_9683.png,утром,"утром,"
50_9701.png,милый,"милый,"
50_9699.png,"""",","
50_9704.png,воткам.,веткам.
50_9709.png,животе,"животе,"
50_9706.png,вый,"ый,"
50_9705.png,трус,трус-
50_9715.png,успокаевает.,"успокаевает,"
50_9722.png,топором,"топором,"
50_9721.png,спрыг,спрыг-
50_9726.png,"""",","
50_9736.png,лесную,"лесную,"
50_9735.png,поляне,"поляне,"
50_9734.png,"""",","
50_9738.png,елку,"елку,"
50_9744.png,Поламаг,"Поламар,"
50_9747.png,ленивый,"ленивый,"
50_9748.png,па,"па,"
50_9746.png,пр,"п,"
50_9752.png,психованьи.,психованый.
50_9758.png,почкой!,точкой!
50_9757.png,Лиза,"Лиза,"
50_9760.png,3скл,2скл
51_9772.png,щёглов.,щеглов.
51_9769.png,ч,1
50_9768.png,1склП.п.,1склПп
51_9785.png,Работа,Ребята
51_9793.png,Пущу,Пищу
51_9800.png,1скл,скл
51_9801.png,П.п,Пп
51_9803.png,В.п.,Вп
51_9802.png,2склТ.п,2склТп
51_9805.png,П.п,Пп
51_9804.png,Р.п,Рп
51_9806.png,В.п,Вп
51_9808.png,искл,1скл
51_9809.png,Р.п,Рп
51_9807.png,9склТ.п.,1склТп
51_9818.png,Р,?
51_9823.png,ч,1
51_9838.png,зеленье,зеленые
51_9837.png,светом,"светом,"
51_9842.png,ветки,"ветки,"
51_9849.png,местности,"местности,"
51_9847.png,гудат,гудят
51_9861.png,даход,заход
