image,incorrect,correct
75_13878.png,Летучая,Летучая
75_13880.png,пятое,пятое
75_13875.png,повырялась,ковырялась
75_13876.png,спинка.,спинка.
75_13877.png,Летучие,Летучие
75_13879.png,Из,Из
75_13881.png,работа.,работа.
75_13894.png,чесалась,чесалась
75_13882.png,порядке.,порядке.
75_13888.png,огород.,огород.
75_13889.png,чужой,чужой
75_13883.png,свинки,свинки
75_13885.png,летучих,летучих
75_13893.png,летучая,летучая
75_13890.png,в,в
75_13884.png,болоте,болоте
75_13887.png,грядке.,грядке.
75_13899.png,лайка,лайка
75_13892.png,бегемот-,бегемот-
75_13895.png,летучая,летучая
75_13891.png,ревел,ревел
75_13886.png,от,от
75_13896.png,приносила,приносила
75_13897.png,дупло,дупло
75_13898.png,в,в
75_13900.png,кухни,кухни
75_13901.png,Летучие,Летучие
75_13902.png,мыши,мыши
75_13909.png,в,в
75_13914.png,Контрольная,Контрольная
75_13903.png,кошки,кошки
75_13916.png,4.,4.
75_13905.png,скакала,скакала
75_13904.png,влетали,влетали
75_13912.png,в,в
75_13911.png,крыше.,крыше.
75_13917.png,здоровье.,здоровье.
75_13906.png,по,по
75_13918.png,птичьи.,птичьи.
75_13910.png,окошки.,окошки.
75_13908.png,сидели,сидели
75_13907.png,на,на
75_13915.png,Двадцать,Двадцать
75_13913.png,Всё,Всё
75_13919.png,.,о
75_13920.png,шуршит.,шуршит.
75_13922.png,. Объяснил.,".Объяснил,"
75_13921.png,сьёмка.,съёмка.
75_13923.png,Птичью,"Птичью,"
75_13924.png,подъезд.,падъезд.
75_13927.png,октября.,октября.
75_13925.png,красив.,красив.
75_13928.png,Четырнадцатое,Четырнадцатое
75_13935.png,под,под
75_13929.png,дышать,дышать
75_13926.png,Работа,Работа
75_13937.png,5.,5.
75_13933.png,Вода,Вода
75_13934.png,ногами,ногами
75_13932.png,чистая.,чистая.
75_13931.png,под,под
75_13939.png,в,в
75_13938.png,4.,4.
75_13936.png,песни.,песни.
75_13930.png,ногами.,ногами.
75_13941.png,трава.,трава.
75_13940.png,пожухлая,пожухлая
75_13945.png,сухие,сухие
75_13944.png,осень,осень
75_13946.png,листья.,листья.
75_13943.png,Земя,Земля
75_13948.png,Красив,Красив
75_13954.png,ковром.,ковром.
75_13942.png,пок-,пок-
75_13956.png,пёстрым,пёстрым
75_13953.png,птичьи,птичьи
75_13947.png,Русский,Русский
75_13950.png,а,а
75_13955.png,радуют,радуют
75_13949.png,лесок.,лесок.
75_13957.png,смолкли,смолкли
75_13952.png,звонкце,звонкие
75_13951.png,глаз.,глаз.
75_13959.png,В,В
75_13958.png,лесу,лесу
75_13967.png,Осенью,Осенью
75_13962.png,Яркие,Яркие
75_13971.png,них,них
75_13965.png,ходим,ходим
75_13970.png,прыгать.,прыгать.
75_13960.png,рылась,рылась
75_13963.png,Мы,Мы
75_13966.png,в,в
75_13973.png,потом,потом
75_13961.png,ю.,ю.
75_13968.png,4./5.,4./4.
75_13964.png,часто,часто
75_13969.png,или,или
75_13972.png,в,в
75_13974.png,листьев,листьев
75_13976.png,подбрасывать!,подбрасывать!
75_13978.png,ошибками.,ошибками.
75_13977.png,собрать,собрать
75_13981.png,калждым,каждым
75_13975.png,кучу,кучу
75_13979.png,сентября.,сентября.
75_13983.png,ноября.,ноября.
75_13986.png,без,без
75_13980.png,над,над
75_13992.png,Летучий,Летучий
75_13984.png,медведь,медведь
75_13982.png,4.,4.
75_13985.png,летел,летел
75_13987.png,порядке.,порядке.
75_13989.png,в,в
75_13988.png,И,И
75_13993.png,У,У
75_13998.png,В,В
75_14001.png,-Занёс,-Занёс
75_13990.png,было,было
75_13994.png,трубе,трубе
75_13991.png,Всё,Всё
75_13995.png,заснул.,заснул.
75_13996.png,ветке -,ветке-
75_13999.png,летучем,летучем
75_14003.png,Летучая,Летучая
75_13997.png,объедки.,объедки.
75_14002.png,Ваня,Ваня
75_14004.png,репка,репка
75_14000.png,его,его
75_14007.png,акул.,акул.
75_14008.png,Спасался.,Спасался.
75_14006.png,В,В
75_14009.png,ветер,ветер
76_14017.png,сбросили,сбросили
76_14012.png,1скл,1скл
75_14005.png,скакала,скакала
76_14010.png,2скл,2скл
76_14016.png,1скл,1скл
76_14015.png,1скл,1скл
76_14011.png,1скл,1скл
76_14013.png,1скл,1скл
76_14018.png,5.-,5-
76_14020.png,дождей.,дождей.
76_14014.png,Т.п,Т.п
76_14019.png,листву.,листву.
76_14023.png,не,не
76_14025.png,Но,Но
76_14027.png,на,на
76_14021.png,слышала,слышала
76_14022.png,его.,его.
76_14024.png,мама,мама
76_14029.png,лис-,лис-
76_14026.png,берлоги.,берлоги.
76_14030.png,кружилась,кружилась
76_14028.png,Опавшая,Опавшая
76_14036.png,красавицу,красавицу
76_14031.png,Весь,Весь
76_14037.png,повесили,повесили
76_14032.png,зайца.,зайца.
76_14035.png,два,два
76_14042.png,ягоды,ягоды
76_14038.png,лесную,лесную
76_14033.png,звериных,звериных
76_14034.png,над,над
76_14041.png,на,на
76_14048.png,скатерти,скатерти
76_14039.png,молоденькая,молоденькая
76_14046.png,мелкий,мелкий
76_14043.png,стояла,стояла
76_14040.png,ёлочка.,ёлочки.
76_14049.png,ногами,"ногами,"
76_14045.png,решили,решили
76_14047.png,Двадцать,Двадцать
76_14044.png,поляне,поляне
76_14054.png,|,Д
76_14051.png,капусты.,капусты.
76_14053.png,кочан,кочан
76_14052.png,прибежали,прибежали
76_14056.png,п,к
76_14055.png,п,п
76_14064.png,утром,утром
76_14058.png,5./3.,5./3.
76_14050.png,под,под
76_14066.png,Идёт,.Идёт
76_14063.png,-,-
76_14057.png,мороз.,мороз.
76_14059.png,декабря.,декабря.
76_14065.png,4,4.
76_14060.png,диктант,диктант
76_14061.png,второе,второе
76_14067.png,землю,землю
76_14070.png,украсить,украсить
76_14062.png,веткам,"веткам,"
76_14068.png,и,и
76_14069.png,деревья.,деревья.
76_14076.png,в,в
76_14074.png,на,на
76_14075.png,снежный,снежный
76_14079.png,не,не
76_14071.png,К,К
76_14073.png,рябины.,рябины.
76_14078.png,шуршит,шуршит
76_14072.png,её,её.
76_14077.png,одинется,оденется
76_14087.png,птиц.,птиц.
76_14085.png,положили,положили
76_14082.png,чистой,чистой
76_14084.png,нижним,нижним
76_14081.png,от,от
76_14092.png,Чудесная,Чудесная
76_14080.png,дождей.,дождей.
76_14088.png,ужином.,ужином.
76_14091.png,ёлка,ёлка
76_14086.png,Вечером,Вечером
76_14083.png,пожелтели,пожелтели
76_14089.png,Бродить,Бродить
76_14097.png,звериных,звериных
76_14095.png,См.,См.
76_14094.png,декабря.,декабря.
76_14093.png,Восьмнадцатое,Восемнадцатое
76_14100.png,и,и
76_14090.png,Списывание,Списывание
76_14098.png,звериных,звериных
76_14101.png,грустно,грустно
76_14105.png,прикрепили,прикрепили
76_14096.png,звериных,звериных
76_14102.png,веткам,веткам
76_14099.png,ногаму.,ногаму.
76_14107.png,хлопья,хлопья
76_14103.png,Утром,Утром
76_14106.png,Пушистые,Пушистые
76_14108.png,ёлкой,ёлкой
76_14104.png,Они,Они
76_14116.png,Они,Они
76_14110.png,легли,легли
76_14113.png,Ребята,Ребята
76_14114.png,стайка,стайка
76_14109.png,снега,снега
76_14111.png,на,на
76_14117.png,угощались,угощались
76_14115.png,вкусным,вкусным
76_14112.png,морожку.,морожку
76_14120.png,в,в
76_14122.png,тельнике,ельнике
76_14118.png,На,На
76_14119.png,посветлеет.,посветлеет:
76_14123.png,оденется,оденется
76_14124.png,и,и
76_14121.png,свистит,свистит
76_14129.png,ёлку.,ёлку.
76_14125.png,птичьих.,птичьих
76_14134.png,Но,Но
76_14127.png,Под,Под
76_14132.png,от,от
76_14131.png,рассердил-,рассердил-
76_14126.png,ёлку,ёлку
76_14135.png,из,из
76_14133.png,Она,Она
76_14128.png,медвежонок,медвежонок
76_14136.png,землю,"землю,"
76_14138.png,осенью.,осенью.
76_14137.png,люблю,люблю
76_14130.png,веткам,"веткам,"
76_14140.png,оченних,осенних
76_14139.png,от,от
76_14142.png,Они,Они
76_14146.png,зверинных,зверинных
76_14147.png,Т.п,Т.п
76_14141.png,пожелтели,пожелтели
76_14144.png,ся,ся
76_14145.png,и,и
76_14143.png,животе,животе
76_14148.png,п,п
76_14150.png,1скл,1скл
76_14156.png,5.,5.
76_14157.png,полез,полез
76_14155.png,звериных,звериных
76_14152.png,П.п,П.п
76_14149.png,Д.,Д.
76_14158.png,убор,убор.
76_14153.png,П.п,Р.п
76_14154.png,из,из
76_14151.png,4.,4.
76_14162.png,Контрольный,Контрольный
76_14164.png,Иногда,Иногда
76_14160.png,лесу.,лесу.
76_14166.png,подснежник.,подснежник.
76_14163.png,сущ,сущ
76_14159.png,ро,по
76_14165.png,гл,гл
76_14170.png,к,к
76_14167.png,над,над
76_14171.png,сущ,сущ
76_14175.png,гл,гл
76_14177.png,2скл,2скл
76_14169.png,ёлки,ёлки
76_14176.png,сущ,сущ
76_14173.png,предл,предл
76_14174.png,от,от
76_14168.png,Приключения,Приключения
76_14179.png,В,Д
76_14178.png,п,п
76_14180.png,анным.,инным.
76_14181.png,П.п,П.п
76_14182.png,П.п,П.п
76_14183.png,морковку,морковку
76_14185.png,прил,прил
76_14187.png,цепочка,цепочка
76_14184.png,сущ,сущ
76_14188.png,сущ,сущ
76_14196.png,прил,прил
76_14190.png,сущ,сущ
76_14192.png,прил,прил
76_14186.png,гл,гл
76_14191.png,Т.п,П.п
76_14189.png,сущ,союз
76_14202.png,прил,пред
76_14193.png,сон,ед.ч
76_14195.png,Вп,В.п
76_14194.png,сущ,сущ
76_14201.png,гл,гл
76_14198.png,пред,пред
76_14197.png,зад,пред
76_14199.png,гл,гл
76_14203.png,прил,сущ
76_14206.png,гл,гл
76_14205.png,наст,част
76_14204.png,Р.п,Р.п
76_14200.png,сущ,сущ
76_14207.png,пред,пред
76_14209.png,Тп,Т.п
76_14214.png,шуршит,шуршит
76_14213.png,5,й
76_14215.png,не,не
76_14208.png,сущ,сущ
76_14210.png,гл,гл
76_14212.png,и,и
76_14211.png,к,к
76_14217.png,ёлке,ёлке
76_14218.png,Кусть,Кусть
76_14216.png,.я,Я
76_14219.png,и,и
76_14222.png,Лес,Лес
76_14221.png,рябчик.,рябчик.
76_14220.png,деревья,деревья
76_14225.png,угрюм.,угрюм.
76_14227.png,перелетают,перелетают
76_14230.png,лесу,лесу
76_14228.png,убор.,убор.
76_14224.png,снежный,снежный
76_14223.png,в,в
76_14231.png,по,по
76_14226.png,давно,давно
76_14229.png,поздней,позднен
76_14232.png,под,под
76_14234.png,зима,зима
76_14236.png,Диктант,Диктант
76_14233.png,бродить,бродить
76_14235.png,Скоро,Скоро
76_14237.png,декабря.,декабря.
76_14238.png,Второе,Второе
76_14245.png,Они,Они
76_14244.png,следов.,следов.
76_14242.png,чистой,чистой
76_14240.png,Работа,Работа
76_14239.png,ошибками,ошибками
76_14241.png,дервабря,дерабря
76_14243.png,На,На
76_14246.png,могут,могут
76_14251.png,отпечатается,отпечатается
76_14249.png,рассказать,рассказать
76_14247.png,многом,многом
76_14248.png,о,о
76_14254.png,станет,станет
76_14250.png,человеку.,человеку.
76_14253.png,белой,белой
76_14252.png,скатерти,скатерти
76_14255.png,он,он
76_14257.png,птицы.,птицы.
76_14256.png,скоро,скоро
76_14262.png,утром.,утром.
76_14266.png,пробежала,пробежала
76_14260.png,снежок.,снежок.
76_14264.png,?,?
76_14259.png,Протяжно,Протяжно
76_14273.png,Третье,Третье
76_14263.png,пробежка,пробежка
76_14268.png,морковку,"морковку,"
76_14258.png,тва,тва
76_14271.png,Старик,Старик
76_14261.png,На,На
76_14265.png,к,к
76_14270.png,на,на
76_14269.png,Лесную,"Лесную,"
76_14267.png,поляне,"поляне,"
76_14272.png,А,А
76_14274.png,-под,-под
76_14280.png,вылетша,вылетила
76_14279.png,рубить,срубить
76_14275.png,въехал,въехал
76_14276.png,Мишутки,Мишутки
76_14278.png,лес,лес
76_14289.png,замёрз,замёрз
76_14277.png,в,в
76_14287.png,Тогда,Тогда
76_14283.png,+,+
76_14281.png,большая,большая
76_14282.png,Стук-,Стук-
76_14286.png,Мишутка,Мишутка
76_14292.png,завозился,завозился
76_14288.png,он,он
76_14285.png,проснулась,"проснулась,"
76_14291.png,заплакал,заплакал.
76_14284.png,напуга-,напуга-
76_14293.png,и,и
76_14290.png,и,и
76_14294.png,под,под
76_14302.png,захотел,захотел
76_14300.png,есть.,есть.
76_14296.png,стука,стука
76_14295.png,елью,"елью,"
76_14304.png,и,и
76_14303.png,лась,лась
76_14299.png,Он,Он
76_14307.png,топором,топором
76_14297.png,снега,снега
76_14298.png,Маленький,Маленький
76_14301.png,убежоша,убежала.
76_14306.png,Трещал,Трещал
76_14309.png,по,по
76_14305.png,медведица.,медведица.
76_14310.png,стволу.,стволу.
76_14312.png,В.п.,В.п.
76_14311.png,спала,спала
76_14308.png,нул,нул
76_14313.png,лесную.,"Лесную,"
76_14318.png,на,на
76_14314.png,Беризка,+
76_14315.png,-,+
76_14319.png,поляне,"поляне,"
76_14316.png,На,На
76_14317.png,землю,"землю,"
77_14322.png,и,и
77_14325.png,а,А
77_14324.png,меняем,меняем
77_14328.png,с,с
77_14320.png,Вд,Вд
77_14323.png,наполнитель,наполнитель
77_14327.png,У,У
77_14321.png,купали,купали
77_14326.png,Кнопы,Кнопы
77_14329.png,белый,белый
77_14330.png,любита,любит
77_14331.png,моет,моет
77_14334.png,семьёй.,семьёй.
77_14332.png,И,И
77_14333.png,сущ,сущ
77_14337.png,всей,всей
77_14335.png,хомяка,хомяка
77_14336.png,сущ,сущ
77_14338.png,хомячок,хомячок
77_14339.png,Сам,Сам
77_14340.png,парода,парода
77_14344.png,нас,нас
77_14346.png,предл,предл
77_14343.png,сущ,сущ
77_14347.png,Кнопа,Кнопа
77_14345.png,у,у
77_14341.png,джунгарик.,джунгарик.
77_14342.png,жила!,жила!
77_14348.png,добрая,добрая
77_14350.png,Вот,Вот
77_14352.png,сущ,сущ
77_14351.png,гл,гл
77_14349.png,такая,такая
77_14353.png,.гл,предл
77_14354.png,В.п,В.п
77_14357.png,Д.п,Д.п
77_14360.png,т,т
77_14359.png,о,о
77_14358.png,П.п,П.п
77_14355.png,Т.п,Т.п
77_14356.png,Р.п,Р.п
77_14362.png,и,и
77_14361.png,и,и
77_14366.png,и,и
77_14367.png,вкусняшку,вкусняшку
77_14363.png,купается.,купается.
77_14364.png,так,так
77_14370.png,полосками.,полоскали.
77_14377.png,прыгает,прыгает
77_14365.png,бусенки.,бусенки.
77_14369.png,эту,эту
77_14368.png,на,на
77_14371.png,что,что
77_14372.png,когда,когда
77_14374.png,под,под
77_14373.png,не,не
77_14378.png,не,не
77_14375.png,а,а
77_14376.png,кормлю.,"кормлю,"
77_14381.png,подвегатели,подвешавали
77_14379.png,серыми,серыми
77_14385.png,вкус,вкус-
77_14380.png,откусывает,откусывает
77_14388.png,мы,мы
77_14383.png,астра,сестра
77_14386.png,купать.,купать.
77_14384.png,котором,котором
77_14390.png,воде,воде
77_14387.png,с,с
77_14382.png,-здоров!,-здорово!
77_14389.png,забочусь,забочусь
77_14391.png,Хвостик,Хвостик
77_14392.png,ю,ко
77_14396.png,болку,болку
77_14399.png,"""",","
77_14395.png,она,она
77_14398.png,И,И
77_14393.png,Итересный,Интересный
77_14397.png,маме,маме
77_14394.png,о,о
77_14401.png,И,М
77_14400.png,и,и
77_14403.png,Моей,Моей
77_14406.png,и,и
77_14402.png,сидит.,сидит.
77_14405.png,Амне,Амне
77_14404.png,няшку,няшку
77_14407.png,факт,факт
77_14408.png,не,не
77_14409.png,порошок,порошок
77_14410.png,в,в
77_14411.png,падает,падает
77_14422.png,кусатся.,кусается.
77_14418.png,руг,руг
77_14413.png,она,она
77_14414.png,и,и
77_14412.png,и,и
77_14420.png,спецы,спецы
77_14421.png,узкой,узкой
77_14424.png,еми,еши
77_14419.png,альном,альном
77_14415.png,берёт,берёт
77_14423.png,ндалеко,ндалеко
77_14430.png,потому,потому
77_14426.png,ь,ь
77_14429.png,футболка,футболка
77_14427.png,"""",","
77_14425.png,немнож-,немнож-
77_14431.png,потому,потому
77_14428.png,Двадцатое,Двадцать
77_14434.png,Одинадцатое,Одиннадцатое
77_14436.png,вёт,вёт
77_14433.png,Диктант,Диктант
77_14432.png,порода,порода
77_14439.png,вдруг,вдруг
77_14435.png,2),2)
77_14437.png,уроки,уроки
77_14440.png,вдруг,вдруг
77_14445.png,Работа,Работа
77_14443.png,ошибками,ошибками
77_14441.png,вдруг,вдруг
77_14446.png,снизу,снизу
77_14442.png,вдруг,вдруг
77_14438.png,вдруг,вдруг
77_14444.png,над,над
77_14447.png,февраля.,февраля.
77_14452.png,вдруг,вдруг
77_14449.png,4./5,4./5.
77_14450.png,вдруг,вдруг
77_14448.png,Двенадцатое,Двенадцатое
77_14453.png,Из,Из
77_14451.png,вдруг,вдруг
77_14455.png,гостья,гостья
77_14458.png,деревне,деревне
77_14454.png,футболка,футболка
77_14456.png,устроили,устроили
77_14457.png,Редкая,редкая
77_14462.png,под,под
77_14460.png,жили,жили
77_14466.png,и,и
77_14461.png,Ребята,Ребята
77_14464.png,защищали,-защищали
77_14468.png,сама,сама
77_14459.png,в,в
77_14463.png,не,ке
77_14465.png,Кнопу,Кнопу
77_14467.png,она,она
77_14470.png,что,что
77_14472.png,-то,то
77_14469.png,яваря.,яваря.
77_14475.png,странно,странно
77_14477.png,она,она
77_14473.png,за,за
77_14471.png,.,","
77_14474.png,нравится,нравится
77_14478.png,"""",","
77_14484.png,на,не
77_14476.png,"""",","
77_14479.png,очень,очень
77_14482.png,добрая,"добрая,"
77_14480.png,она,она
77_14481.png,милая.,"милая,"
77_14483.png,чем,чем
77_14485.png,и,и
77_14486.png,потомучто,потомучто
77_14490.png,т,т
77_14493.png,под,под
77_14489.png,она,она
77_14487.png,делаёт,делаёт
77_14491.png,фуд.,фуд-
77_14492.png,всегда!,всегда!
77_14488.png,это,это
77_14497.png,по-,по-
77_14496.png,делает,делает
77_14494.png,мая,моя
77_14495.png,забирается,забирается
77_14502.png,способ,способ
77_14498.png,насыпаем,насыпаем
77_14504.png,Кнопа,Кнопа
77_14499.png,Мы,Мы
77_14500.png,верху,верху
77_14501.png,её,её
77_14507.png,в,в
77_14512.png,в,в
77_14505.png,купается,купается
77_14503.png,как,как
77_14506.png,рошок,рошок
77_14518.png,я,я
77_14508.png,са,ся
77_14515.png,не,не
77_14517.png,У,У
77_14513.png,а,а
77_14509.png,купатся.,купатся.
77_14510.png,И,И
77_14519.png,неё,неё
77_14516.png,она,она
77_14514.png,в,в
77_14511.png,нашли,нашли
77_14520.png,нас,нас
77_14525.png,Кнопко,Кнопка
77_14526.png,белый.,белый.
77_14522.png,о,О
77_14524.png,зовут,зовут
77_14523.png,у,у
77_14521.png,Кнапе,Кнопе
77_14538.png,о,о
77_14529.png,поромочки.,порошочке.
77_14527.png,играю.,играю.
77_14532.png,Её,Её
77_14530.png,воду,"воду,"
77_14528.png,Кнопа,Кнопа
77_14531.png,наливаю,наливаю
77_14536.png,так.,так.
77_14541.png,маленький.,маленький.
77_14535.png,он,он
77_14540.png,Кнопы,Кнопы
77_14534.png,серый,серый
77_14533.png,как,как
77_14537.png,Сочинение,Сочинение
77_14543.png,глазки,глазки
77_14539.png,чёрные,"чёрные,"
77_14542.png,сверху,сверху
77_14546.png,живёт,живёт
77_14544.png,домашний,домашний
77_14548.png,питомец,питомец
77_14549.png,хомяк.,хомяк.
77_14545.png,Мой,Мой
77_14554.png,порода,порода
77_14547.png,У,У
77_14551.png,девочка.,девочка.
77_14552.png,пахнет.,пахнет.
77_14561.png,футболка,футболка
77_14555.png,что,что
77_14550.png,Это,Это
77_14559.png,порода,порода
77_14557.png,5./4.,5./4.
77_14553.png,1),1)
77_14556.png,Кнопа,Кнопа
77_14558.png,рябинки.,рябинки.
77_14560.png,уже,уже
77_14565.png,парода,парода
77_14566.png,чащи,чащи
77_14563.png,потому,потому
77_14564.png,завтакала,завтакала
77_14562.png,ещё,ещё
77_14571.png,к,к
77_14570.png,п,р
77_14572.png,щеглов.,щеглов.
77_14568.png,летела,летела
77_14567.png,ёлки,ёлки
77_14574.png,ёлкой.,"елкой,"
77_14569.png,кормушке,"кормушке,"
77_14573.png,В,В
77_14578.png,ь,ь
77_14582.png,ёлкой,ёлкой
77_14575.png,кормушке,кормушке
77_14579.png,е,е
77_14577.png,для,для
77_14580.png,тропинкой,тропинкой
77_14576.png,дети,дети
77_14585.png,от,от
77_14583.png,они,они
77_14588.png,навестить,навестить
77_14581.png,загатавливали,заготавливали
77_14591.png,летела,летела
77_14584.png,кормушку,кормушку
77_14589.png,друзей.,друзей.
77_14586.png,осени.,осени.
77_14590.png,к,к
77_14587.png,с,с
77_14594.png,синичка.,синичка.
77_14593.png,чащи,чащи
77_14592.png,лику.,шку
77_14596.png,верхушке,верхушке
77_14597.png,на,на
77_14595.png,Из,Из
77_14603.png,В,В
77_14600.png,появилась,появилась
77_14598.png,спрыгнул,спрыгнул
77_14599.png,объедать,объедать
77_14611.png,кормушке,кормушке
77_14608.png,с,с
77_14610.png,кисти,кисти
77_14601.png,домик.,домик.
77_14602.png,на,на
77_14604.png,деревне.,деревне.
77_14609.png,земл,земл
77_14612.png,стаики,стаика
77_14614.png,корму-,корму-
77_14605.png,птичий,птичий
77_14606.png,к,к
77_14607.png,ягодки,ягодки
77_14616.png,от,от
77_14613.png,щеглов.,щеглов.
77_14618.png,стала,стала
77_14615.png,вьюги,"въюги,"
77_14617.png,Редкая,Редкая
77_14620.png,гостья,гостья
77_14619.png,ловко,ловко
77_14621.png,белка.,белка.
77_14623.png,стайка,стайка
77_14622.png,домике,домике
77_14627.png,Вд,Вд
77_14626.png,огляделся,огляделся
77_14632.png,въюги.,въюги.
77_14624.png,Зверёк,Зверёк
77_14625.png,и,и
77_14629.png,птиц,птиц
77_14630.png,ребята,ребята
77_14633.png,Пищу,Пищу
77_14628.png,шли,шли
77_14631.png,Сегодня,Сегодня
77_14636.png,от,от
77_14634.png,столовую.,столовую.
77_14637.png,леса.,леса.
77_14635.png,птичью,птичью
77_14638.png,ели,ели
77_14644.png,футболка,футболка
77_14643.png,что,что
77_14642.png,На,На
77_14641.png,лесной,лесной
77_14649.png,что,что
77_14646.png,потому,потому
77_14639.png,Ветки,Ветки
77_14640.png,опуш-,опуш-
77_14650.png,Кнопе,Кнопе
78_14654.png,П.п,П.п
77_14647.png,что.,"что,"
77_14652.png,порода,порода
77_14645.png,что,что
77_14648.png,хомячиха,хомячиха
77_14651.png,порода,порода
77_14653.png,февраля,февраля
78_14656.png,е,е
78_14657.png,ждут,ждут
78_14658.png,месности,месности
78_14659.png,светом.,светом.
78_14660.png,первые,первые
78_14655.png,Они,Они
78_14663.png,В,В
78_14667.png,цве-,цве-
78_14668.png,зелень.,зелень.
78_14666.png,солнца,солнца
78_14664.png,уже,уже
78_14670.png,саду,саду
78_14662.png,начался,начался
78_14661.png,и,и
78_14665.png,почки.,почки.
78_14672.png,По,По
78_14675.png,лисица,лисица
78_14673.png,5.,5.
78_14671.png,пробиваются,пробиваются
78_14669.png,Лучи,Лучи
78_14674.png,5,5.
78_14677.png,ферёзке,берёзке
78_14679.png,зеленеет,зеленеет
78_14681.png,весны.,весны.
78_14678.png,листья,листья.
78_14676.png,с,с
78_14684.png,дорожка.,дорошка.
78_14685.png,радостная,"радостная,"
78_14682.png,растоцл,растаел
78_14686.png,солнышка,солнышка
78_14683.png,лес-,лес-
78_14680.png,и,и
78_14687.png,светки,"светки,"
78_14688.png,местности,"местности,"
78_14691.png,ной,ной
78_14690.png,лесной,лесной
78_14692.png,для,для
78_14694.png,распускаться,распускаться
78_14689.png,В,В
78_14697.png,каждой,каждой
78_14699.png,пальчики.,пальчики.
78_14696.png,стали,стали
78_14693.png,показались,показались
78_14703.png,и,и
78_14698.png,на,на
78_14702.png,Это,Это
78_14695.png,птиц.,птиц.
78_14709.png,кормушке-,кормушке-
78_14708.png,к,к
78_14700.png,лесу,лесу
78_14704.png,нуть,нуть
78_14705.png,саду,саду
78_14701.png,В,В
78_14706.png,В,В
78_14707.png,земле,земле
78_14711.png,сугробы,сугробы.
78_14714.png,я,я
78_14710.png,Поток,Потек-
78_14712.png,колие.,капель.
78_14719.png,начали,начали
78_14715.png,кораблики.,кораблики.
78_14718.png,тают,тают
78_14713.png,совсем.,совсем.
78_14716.png,тайты,таитьи
78_14721.png,колодцев,колодцев
78_14726.png,Сочинение,Сочинение
78_14720.png,пускать,пускать
78_14722.png,Около,Около
78_14724.png,сосульки.,сосульки.
78_14725.png,Ранняя,Ранняя
78_14717.png,я,я
78_14723.png,ручьи.,ручьи.
78_14727.png,Второе,Второе
78_14735.png,ветки.,ветки.
78_14728.png,сторожит,сторожит
78_14731.png,заход,заход
78_14730.png,чёлы,пчёлы
78_14736.png,лоп.,лоп-
78_14729.png,зайчи-,зайчи-
78_14734.png,маленькие,маленькие
78_14732.png,праздник,праздник
78_14733.png,набухли,набухли
78_14737.png,птицы,птицы
78_14742.png,зелёные,зелёные
78_14739.png,готовы,готовы
78_14740.png,рожь.,рожь.
78_14744.png,давно,давно
78_14743.png,Тут,Тут
78_14745.png,точно,точно
78_14750.png,На,На
78_14746.png,поле,поле
78_14749.png,Радостные,Радостные
78_14747.png,черёмухи,черёмухи
78_14756.png,развернуть,развернуть
78_14748.png,пчёлы.,пчёлы.
78_14752.png,осветили,осветили
78_14755.png,сирени,сирени
78_14751.png,подъёмах,подъёмах
78_14754.png,гудят,гудят
78_14759.png,в,в
78_14758.png,Весело,Весело
78_14753.png,сохнут.,сохнут.
78_14757.png,на,на
78_14760.png,рожки,рожки
78_14763.png,Третье,Третье
78_14765.png,к,к
78_14762.png,приход,приход
78_14761.png,ты.,ты.
78_14766.png,До-,До-
78_14764.png,кричат,кричат
78_14770.png,П.,П.
78_14773.png,П,Т
78_14769.png,п,п
78_14772.png,п,п
78_14771.png,Р.,Р.
78_14775.png,страха.,страха.
78_14768.png,?,?
78_14767.png,тёплым,тёплым
78_14774.png,р,п
78_14779.png,гл,гл
78_14780.png,сущ,сущ
78_14777.png,жка,жка
78_14778.png,сущ,сущ
78_14776.png,дети,дети
78_14783.png,2,2
78_14781.png,сущ,сущ
78_14782.png,скл,скл
78_14785.png,г,2
78_14784.png,1скл,скл
78_14790.png,3скл,3скл
78_14786.png,скл,скл
78_14789.png,тропка,"тропка,"
78_14792.png,перопинка,тропинка
78_14788.png,1,1
78_14787.png,друга.,друга.
78_14794.png,яркого,яркого
78_14797.png,тропинка-,тропинка-
78_14791.png,т,т
78_14793.png,весна!,весна!
78_14802.png,тепли.,теплее.
78_14795.png,дорожка-,дорожка-
78_14798.png,пол-,поя-
78_14796.png,домов,домов
78_14803.png,поляну,поляну
78_14800.png,там,там
78_14799.png,на,на
78_14801.png,согулки.,сосульки.
78_14804.png,каждой,каждой
78_14806.png,очень,очень
78_14805.png,В,В
78_14809.png,марта.,марта.
78_14811.png,большие,большие
78_14807.png,Россия,Россия
78_14810.png,Приход,Приход
78_14808.png,весны,весны
78_14812.png,могут,могут
78_14813.png,И,И
78_14814.png,погребе,погретс
78_14816.png,крыших,крышах
78_14815.png,Началось,Началась
78_14817.png,На,На
78_14819.png,стали,стали
78_14818.png,снег,снег
78_14824.png,Пришла,Пришла
78_14820.png,них,них
78_14825.png,Диктант.,Диктант.
78_14822.png,В,В
78_14828.png,Стало,Стало
78_14821.png,ли,ли
78_14827.png,От,От
78_14823.png,От,От
78_14829.png,теплого,теплого
78_14826.png,вились,вились
78_14830.png,солнца,солнца
78_14832.png,апреля.,апреля.
78_14833.png,весна.,весна.
78_14834.png,листочках,листочках
78_14831.png,намного,намного
