filename,text
images_group_31_4981_9316.png,къ
images_group_31_4981_9317.png,купеческому
images_group_31_4981_9318.png,семейству:
images_group_31_4981_9319.png,1-й
images_group_31_4981_9320.png,гильдіи
images_group_31_4981_9321.png,годовыхъ
images_group_31_4981_9322.png,6;
images_group_31_4981_9323.png,2-й
images_group_31_4981_9324.png,гил.
images_group_31_4981_9325.png,годо-
images_group_31_4981_9326.png,выхъ
images_group_31_4981_9327.png,97;
images_group_31_4981_9328.png,билетовъ
images_group_31_4981_9329.png,къ
images_group_31_4981_9330.png,свидѣтельствамъ:
images_group_31_4981_9331.png,1-й
images_group_31_4981_9332.png,гильдіи
images_group_31_4981_9333.png,3
images_group_31_4981_9334.png,класса
images_group_31_4981_9335.png,годовыхъ
images_group_31_4981_9336.png,24;
images_group_31_4981_9337.png,полугодовыхъ
images_group_31_4981_9338.png,1;
images_group_31_4981_9339.png,4-го
images_group_31_4981_9340.png,класса
images_group_31_4981_9341.png,годовыхъ
images_group_31_4981_9342.png,12;
images_group_31_4981_9343.png,полугодовыхъ
images_group_31_4981_9344.png,1;
images_group_31_4981_9345.png,5
images_group_31_4981_9346.png,класса
images_group_31_4981_9347.png,годовыхъ
images_group_31_4981_9348.png,10;
images_group_31_4981_9349.png,2-й
images_group_31_4981_9350.png,гильдіи:
images_group_31_4981_9351.png,3
images_group_31_4981_9352.png,клас-
images_group_31_4981_9353.png,са
images_group_31_4981_9354.png,годовыхъ
images_group_31_4981_9355.png,"140,"
images_group_31_4981_9356.png,полугодовыхъ
images_group_31_4981_9357.png,18;
images_group_31_4981_9358.png,4
images_group_31_4981_9359.png,класса
images_group_31_4981_9360.png,годовыхъ
images_group_31_4981_9361.png,"134,"
images_group_31_4981_9362.png,полугодовыхъ
images_group_31_4981_9363.png,9;
images_group_31_4981_9364.png,5
images_group_31_4981_9365.png,класса
images_group_31_4981_9366.png,годовыхъ
images_group_31_4981_9367.png,"1015,"
images_group_31_4981_9368.png,полугодовыхъ
images_group_31_4981_9369.png,36;
images_group_31_4981_9370.png,на
images_group_31_4981_9371.png,мелочной
images_group_31_4981_9372.png,торгъ:
images_group_31_4981_9373.png,3
images_group_31_4981_9374.png,класса
images_group_31_4981_9375.png,годовыхъ
images_group_31_4981_9376.png,"170,"
images_group_31_4981_9377.png,полугодо-
images_group_31_4981_9378.png,выхъ
images_group_31_4981_9379.png,60;
images_group_31_4981_9380.png,4
images_group_31_4981_9381.png,класса
images_group_31_4981_9382.png,годовыхъ
images_group_31_4981_9383.png,"55,"
images_group_31_4981_9384.png,полугодовыхъ
images_group_31_4981_9385.png,11;
images_group_31_4981_9386.png,5
images_group_31_4981_9387.png,класса
images_group_31_4981_9388.png,годовыхъ
images_group_31_4981_9389.png,"480,"
images_group_31_4981_9390.png,полугодовыхъ
images_group_31_4981_9391.png,55;
images_group_31_4981_9392.png,промысловыхъ
images_group_31_4981_9393.png,свидѣтельствъ
images_group_31_4981_9394.png,отъ
images_group_31_4981_9395.png,10
images_group_31_4981_9396.png,до
images_group_31_4981_9397.png,16-ти
images_group_31_4981_9398.png,работниковъ:
images_group_31_4981_9399.png,3
images_group_31_4981_9400.png,класса
images_group_31_4981_9401.png,годовыхъ
images_group_31_4981_9402.png,"6,"
images_group_31_4981_9403.png,полугодовыхъ
images_group_31_4981_9404.png,1;
images_group_31_4981_9405.png,4
images_group_31_4981_9406.png,класса
images_group_31_4981_9407.png,полугодовыхъ
images_group_31_4981_9408.png,1;
images_group_31_4981_9409.png,5
images_group_31_4981_9410.png,класса
images_group_31_4981_9411.png,годовыхъ
images_group_31_4981_9412.png,9;
images_group_31_4981_9413.png,отъ
images_group_31_4981_9414.png,4
images_group_31_4981_9415.png,до
images_group_31_4981_9416.png,9
images_group_31_4981_9417.png,работни-
images_group_31_4981_9418.png,ковъ:
images_group_31_4981_9419.png,3
images_group_31_4981_9420.png,класса
images_group_31_4981_9421.png,годовыхъ
images_group_31_4981_9422.png,18;
images_group_31_4981_9423.png,5
images_group_31_4981_9424.png,класса
images_group_31_4981_9425.png,годовыхъ
images_group_31_4981_9426.png,"54,"
images_group_31_4981_9427.png,полугодовыхъ
images_group_31_4981_9428.png,4;
images_group_31_4981_9429.png,отъ
images_group_31_4981_9430.png,до
images_group_31_4981_9431.png,4-хъ
images_group_31_4981_9432.png,ра-
images_group_31_4981_9433.png,ботниковъ:
images_group_31_4981_9434.png,3
images_group_31_4981_9435.png,класса
images_group_31_4981_9436.png,годовыхъ
images_group_31_4981_9437.png,"45,"
images_group_31_4981_9438.png,полугодовыхъ
images_group_31_4981_9439.png,12;
images_group_31_4981_9440.png,4
images_group_31_4981_9441.png,класса
images_group_31_4981_9442.png,годовыхъ
images_group_31_4981_9443.png,"18,"
images_group_31_4981_9444.png,полугодовыхъ
images_group_31_4981_9445.png,5;
images_group_31_4981_9446.png,5
images_group_31_4981_9447.png,класса
images_group_31_4981_9448.png,годовыхъ
images_group_31_4981_9449.png,"124,"
images_group_31_4981_9450.png,полугодовыхъ
images_group_31_4981_9451.png,15;
images_group_31_4981_9452.png,ярмарочныхъ
images_group_31_4981_9453.png,документовъ
images_group_31_4981_9454.png,II
images_group_31_4981_9455.png,разряда:
images_group_31_4981_9456.png,би-
images_group_31_4981_9457.png,летовъ
images_group_31_4981_9458.png,2-й
images_group_31_4981_9459.png,гильдіи
images_group_31_4981_9460.png,"3,"
images_group_31_4981_9461.png,на
images_group_31_4981_9462.png,мелочной
images_group_31_4981_9463.png,торгъ
images_group_31_4981_9464.png,2;
images_group_31_4981_9465.png,приказчичьихъ
images_group_31_4981_9466.png,свидѣтельствъ
images_group_31_4981_9467.png,2
images_group_31_4981_9468.png,"разряда,"
images_group_31_4981_9469.png,2
images_group_31_4981_9470.png,класса
images_group_31_4981_9471.png,4;
images_group_31_4981_9472.png,4
images_group_31_4981_9473.png,разряда:
images_group_31_4981_9474.png,билетовъ
images_group_31_4981_9475.png,1-й
images_group_31_4981_9476.png,гильдіи
images_group_31_4981_9477.png,"2,"
images_group_31_4981_9478.png,второй
images_group_31_4981_9479.png,13;
images_group_31_4981_9480.png,на
images_group_31_4981_9481.png,мелочной
images_group_31_4981_9482.png,торгъ
images_group_31_4981_9483.png,41;
images_group_31_4981_9484.png,приказ-
images_group_31_4981_9485.png,чичьихъ
images_group_31_4981_9486.png,свидѣтельствъ
images_group_31_4981_9487.png,1-го
images_group_31_4981_9488.png,класса
images_group_31_4981_9489.png,4;
images_group_31_4981_9490.png,2
images_group_31_4981_9491.png,класса
images_group_31_4981_9492.png,40.
images_group_31_4981_9493.png,Всего
images_group_31_4981_9494.png,свидѣтельствъ
images_group_31_4981_9495.png,и
images_group_31_4981_9496.png,билетовъ
images_group_31_4981_9497.png,вы-
images_group_31_4981_9498.png,дано
images_group_31_4981_9499.png,"7112,"
images_group_31_4981_9500.png,болѣе
images_group_31_4981_9501.png,предыдущаго
images_group_31_4981_9502.png,года
images_group_31_4981_9503.png,на
images_group_31_4981_9504.png,862.
images_group_31_4981_9505.png,Изъ
images_group_31_4981_9506.png,числа
images_group_31_4981_9507.png,выданныхъ
images_group_31_4981_9508.png,торговыхъ
images_group_31_4981_9509.png,свидѣтельствъ
images_group_31_4981_9510.png,и
images_group_31_4981_9511.png,билетовъ
images_group_31_4981_9512.png,приходится
images_group_31_4981_9513.png,на
images_group_31_4981_9514.png,округа:
images_group_31_4981_9515.png,Красноярскій
images_group_31_4981_9516.png,"1786,"
images_group_31_4981_9517.png,Енисейскій
images_group_31_4981_9518.png,"1170,"
images_group_31_4981_9519.png,Ачинскій
images_group_31_4981_9520.png,"1205,"
images_group_31_4981_9521.png,Канскій
images_group_31_4981_9522.png,"1046,"
images_group_31_4981_9523.png,Минусинскій
images_group_31_4981_9524.png,1825
images_group_31_4981_9525.png,и
images_group_31_4981_9526.png,Туруханскій
images_group_31_4981_9527.png,край
images_group_31_4981_9528.png,80.
images_group_31_4981_9529.png,Всѣхъ
images_group_31_4981_9530.png,ярмарокъ
images_group_31_4981_9531.png,въ
images_group_31_4981_9532.png,губ.
images_group_31_4981_9533.png,было
images_group_31_4981_9534.png,17;
images_group_31_4981_9535.png,привезено
images_group_31_4981_9536.png,товара
images_group_31_4981_9537.png,на
images_group_31_4981_9538.png,644592
images_group_31_4981_9539.png,"р.,"
images_group_31_4981_9540.png,продано
images_group_31_4981_9541.png,на
images_group_31_4981_9542.png,192521
images_group_31_4981_9543.png,"р.,"
images_group_31_4981_9544.png,т.
images_group_31_4981_9545.png,е.
images_group_31_4981_9546.png,нѣсколько
images_group_31_4981_9547.png,болѣе
images_group_31_4981_9548.png,прошлаго
images_group_31_4981_9549.png,года.
images_group_31_4981_9550.png,"Ярмарокъ,"
images_group_31_4981_9551.png,обороты
images_group_31_4981_9552.png,которыхъ
images_group_31_4981_9553.png,простирались
images_group_31_4981_9554.png,бы
images_group_31_4981_9555.png,на
images_group_31_4981_9556.png,сумму
images_group_31_4981_9557.png,болѣе
images_group_31_4981_9558.png,300
images_group_31_4981_9559.png,т.
images_group_31_4981_9560.png,"руб.,"
images_group_31_4981_9561.png,не
images_group_31_4981_9562.png,было.
images_group_31_4981_9563.png,Обороты
images_group_31_4981_9564.png,болѣе
images_group_31_4981_9565.png,важныхъ
images_group_31_4981_9566.png,ярмарокъ
images_group_31_4981_9567.png,въ
images_group_31_4981_9568.png,Ачинскомъ
images_group_31_4981_9569.png,округѣ
images_group_31_4981_9570.png,были:
images_group_31_4981_9571.png,Никольской
images_group_31_4981_9572.png,(Балах-
images_group_31_4981_9573.png,тинской
images_group_31_4981_9574.png,волости)
images_group_31_4981_9575.png,60800
images_group_31_4981_9576.png,р.
images_group_31_4981_9577.png,и
images_group_31_4981_9578.png,Богоявленской
images_group_31_4981_9579.png,(Ужурской
images_group_31_4981_9580.png,волости)
images_group_31_4981_9581.png,34536
images_group_31_4981_9582.png,р.
images_group_31_4981_9583.png,Въ
images_group_31_4981_9584.png,Минусин-
images_group_31_4981_9585.png,скомъ
images_group_31_4981_9586.png,округѣ
images_group_31_4981_9587.png,на
images_group_31_4981_9588.png,трехъ
images_group_31_4981_9589.png,ярмаркахъ:
images_group_31_4981_9590.png,"Знаменской,"
images_group_31_4981_9591.png,Георгіевской и
images_group_31_4981_9592.png,Крещенской
images_group_31_4981_9593.png,продано
images_group_31_4981_9594.png,то-
images_group_31_4981_9595.png,вара
images_group_31_4981_9596.png,на
images_group_31_4981_9597.png,38970
images_group_31_4981_9598.png,руб.
images_group_31_4981_9599.png,Привозную
images_group_31_4981_9600.png,торговлю
images_group_31_4981_9601.png,составляютъ
images_group_31_4981_9602.png,"мануфактурные,"
images_group_31_4981_9603.png,колоніальные и
images_group_31_4981_9604.png,галантерейные
images_group_31_4981_9605.png,то-
images_group_31_4981_9606.png,вары
images_group_31_4981_9607.png,и
images_group_31_4981_9608.png,виноградныя
images_group_31_4981_9609.png,вина;
images_group_31_4981_9610.png,вывозъ
images_group_31_4981_9611.png,же:
images_group_31_4981_9612.png,"хлѣбъ,"
images_group_31_4981_9613.png,"желѣзо,"
images_group_31_4981_9614.png,"кожи,"
images_group_31_4981_9615.png,"овчина,"
images_group_31_4981_9616.png,конскій
images_group_31_4981_9617.png,волосъ
images_group_31_4981_9618.png,и
images_group_31_4981_9619.png,щетина.
images_group_31_4981_9620.png,е)
images_group_31_4981_9621.png,Движеніе
images_group_31_4981_9622.png,населенія.
images_group_31_4981_9623.png,(Приложеніемъ
images_group_31_4981_9624.png,къ
images_group_31_4981_9625.png,этой
images_group_31_4981_9626.png,статьѣ
images_group_31_4981_9627.png,служитъ
images_group_31_4981_9628.png,вѣдомость
images_group_31_4981_9629.png,No
images_group_31_4981_9630.png,3).
images_group_31_4984_9984.png,19
images_group_31_4984_9985.png,Число
images_group_31_4984_9986.png,раскольниковъ
images_group_31_4984_9987.png,составляетъ
images_group_31_4984_9988.png,1/42
images_group_31_4984_9989.png,православныхъ.
images_group_31_4984_9990.png,Иновѣрцы
images_group_31_4984_9991.png,составляютъ
images_group_31_4984_9992.png,1/22
images_group_31_4984_9993.png,часть
images_group_31_4984_9994.png,всего
images_group_31_4984_9995.png,населенія
images_group_31_4984_9996.png,губерніи.
images_group_31_4984_9997.png,Въ
images_group_31_4984_9998.png,теченіе
images_group_31_4984_9999.png,отчетнаго
images_group_31_4984_10000.png,года
images_group_31_4984_10001.png,было:
images_group_31_4984_10002.png,1.
images_group_31_4984_10003.png,Родившихся:
images_group_31_4984_10004.png,муж.
images_group_31_4984_10005.png,жен.
images_group_31_4984_10006.png,об.
images_group_31_4984_10007.png,пола.
images_group_31_4984_10008.png,а)
images_group_31_4984_10009.png,въ
images_group_31_4984_10010.png,городахъ
images_group_31_4984_10011.png,1154
images_group_31_4984_10012.png,1116
images_group_31_4984_10013.png,2270
images_group_31_4984_10014.png,б)
images_group_31_4984_10015.png,округахъ
images_group_31_4984_10016.png,12525
images_group_31_4984_10017.png,12265
images_group_31_4984_10018.png,24790
images_group_31_4984_10019.png,Въ
images_group_31_4984_10020.png,городахъ:
images_group_31_4984_10021.png,Въ
images_group_31_4984_10022.png,округахъ:
images_group_31_4984_10023.png,Въ
images_group_31_4984_10024.png,губерніи:
images_group_31_4984_10025.png,муж.
images_group_31_4984_10026.png,жен.
images_group_31_4984_10027.png,муж.
images_group_31_4984_10028.png,жен.
images_group_31_4984_10029.png,муж
images_group_31_4984_10030.png,жен.
images_group_31_4984_10031.png,а)
images_group_31_4984_10032.png,законнорожденныхъ
images_group_31_4984_10033.png,1006
images_group_31_4984_10034.png,947
images_group_31_4984_10035.png,11180
images_group_31_4984_10036.png,10182
images_group_31_4984_10037.png,12186
images_group_31_4984_10038.png,11819
images_group_31_4984_10039.png,б)
images_group_31_4984_10040.png,незаконнорожденныхъ
images_group_31_4984_10041.png,148
images_group_31_4984_10042.png,169
images_group_31_4984_10043.png,1345
images_group_31_4984_10044.png,1393
images_group_31_4984_10045.png,1493
images_group_31_4984_10046.png,1562
images_group_31_4984_10047.png,Итого
images_group_31_4984_10048.png,1154
images_group_31_4984_10049.png,1116
images_group_31_4984_10050.png,12525
images_group_31_4984_10051.png,11575
images_group_31_4984_10052.png,13679
images_group_31_4984_10053.png,13381
images_group_31_4984_10054.png,На
images_group_31_4984_10055.png,100
images_group_31_4984_10056.png,душъ
images_group_31_4984_10057.png,населенія
images_group_31_4984_10058.png,приходится
images_group_31_4984_10059.png,родившихся:
images_group_31_4984_10060.png,въ
images_group_31_4984_10061.png,городахъ
images_group_31_4984_10062.png,"4,8"
images_group_31_4984_10063.png,и
images_group_31_4984_10064.png,округахъ
images_group_31_4984_10065.png,"5,4"
images_group_31_4984_10066.png,2.
images_group_31_4984_10067.png,Умершихъ:
images_group_31_4984_10068.png,муж.
images_group_31_4984_10069.png,жен.
images_group_31_4984_10070.png,об.
images_group_31_4984_10071.png,пола.
images_group_31_4984_10072.png,а)
images_group_31_4984_10073.png,въ
images_group_31_4984_10074.png,городахъ
images_group_31_4984_10075.png,1347
images_group_31_4984_10076.png,966
images_group_31_4984_10077.png,2313
images_group_31_4984_10078.png,б)
images_group_31_4984_10079.png,округахъ
images_group_31_4984_10080.png,8910
images_group_31_4984_10081.png,7990
images_group_31_4984_10082.png,16900
images_group_31_4984_10083.png,Итого
images_group_31_4984_10084.png,10257
images_group_31_4984_10085.png,8956
images_group_31_4984_10086.png,19213
images_group_31_4984_10087.png,На
images_group_31_4984_10088.png,100
images_group_31_4984_10089.png,душъ
images_group_31_4984_10090.png,населенія
images_group_31_4984_10091.png,приходится
images_group_31_4984_10092.png,умершихъ
images_group_31_4984_10093.png,въ
images_group_31_4984_10094.png,городахъ
images_group_31_4984_10095.png,4
images_group_31_4984_10096.png,и
images_group_31_4984_10097.png,округахъ
images_group_31_4984_10098.png,"3,7."
images_group_31_4984_10099.png,3.
images_group_31_4984_10100.png,Браковъ.
images_group_31_4984_10101.png,а)
images_group_31_4984_10102.png,въ
images_group_31_4984_10103.png,городахъ
images_group_31_4984_10104.png,306
images_group_31_4984_10105.png,б)
images_group_31_4984_10106.png,округахъ
images_group_31_4984_10107.png,3724
images_group_31_4984_10108.png,Итого
images_group_31_4984_10109.png,въ
images_group_31_4984_10110.png,губерніи
images_group_31_4984_10111.png,4030
images_group_31_4984_10112.png,На
images_group_31_4984_10113.png,100
images_group_31_4984_10114.png,душъ
images_group_31_4984_10115.png,населенія
images_group_31_4984_10116.png,приходится
images_group_31_4984_10117.png,браковъ
images_group_31_4984_10118.png,въ
images_group_31_4984_10119.png,городахъ
images_group_31_4984_10120.png,"0,6"
images_group_31_4984_10121.png,и
images_group_31_4984_10122.png,округахъ
images_group_31_4984_10123.png,"0,8."
images_group_31_4984_10124.png,II.
images_group_31_4984_10125.png,Подати
images_group_31_4984_10126.png,и
images_group_31_4984_10127.png,ПОВИННОСТИ
images_group_31_4984_10128.png,Приложеніемъ
images_group_31_4984_10129.png,къ
images_group_31_4984_10130.png,этой
images_group_31_4984_10131.png,статьѣ
images_group_31_4984_10132.png,служитъ
images_group_31_4984_10133.png,вѣдомость
images_group_31_4984_10134.png,No
images_group_31_4984_10135.png,4).
images_group_31_4984_10136.png,а)
images_group_31_4984_10137.png,Окладныя
images_group_31_4984_10138.png,взысканія.
images_group_31_4984_10139.png,По
images_group_31_4984_10140.png,подушной
images_group_31_4984_10141.png,и
images_group_31_4984_10142.png,оброчной
images_group_31_4984_10143.png,"податямъ,"
images_group_31_4984_10144.png,по
images_group_31_4984_10145.png,сборамъ
images_group_31_4984_10146.png,на
images_group_31_4984_10147.png,"межеваніе,"
images_group_31_4984_10148.png,на
images_group_31_4984_10149.png,пособіе
images_group_31_4984_10150.png,въ
images_group_31_4984_10151.png,пожар-
images_group_31_4984_10152.png,ныхъ
images_group_31_4984_10153.png,"случаяхъ,"
images_group_31_4984_10154.png,по
images_group_31_4984_10155.png,экономическому
images_group_31_4984_10156.png,капиталу
images_group_31_4984_10157.png,движеніе
images_group_31_4984_10158.png,платежей
images_group_31_4984_10159.png,было
images_group_31_4984_10160.png,слѣдующее:
images_group_31_4984_10161.png,къ
images_group_31_4984_10162.png,1
images_group_31_4984_10163.png,января
images_group_31_4984_10164.png,1894
images_group_31_4984_10165.png,года
images_group_31_4984_10166.png,оставалось
images_group_31_4984_10167.png,въ
images_group_31_4984_10168.png,недоимкѣ
images_group_31_4984_10169.png,всего
images_group_31_4984_10170.png,515465
images_group_31_4984_10171.png,р.
images_group_31_4984_10172.png,35
images_group_31_4984_10173.png,"к.,"
images_group_31_4984_10174.png,назначено
images_group_31_4984_10175.png,на
images_group_31_4984_10176.png,от-
images_group_31_4984_10177.png,четный
images_group_31_4984_10178.png,годъ
images_group_31_4984_10179.png,оклада
images_group_31_4984_10180.png,435881
images_group_31_4984_10181.png,р.
images_group_31_4984_10182.png,92 1/4
images_group_31_4984_10183.png,"коп.,"
images_group_31_4984_10184.png,подлежало
images_group_31_4984_10185.png,въ
images_group_31_4984_10186.png,отчетномъ
images_group_31_4984_10187.png,году
images_group_31_4984_10188.png,къ
images_group_31_4984_10189.png,поступленію
images_group_31_4984_10190.png,за
images_group_31_4984_10191.png,причисленіями
images_group_31_4984_10192.png,и
images_group_31_4984_10193.png,исключеніями:
images_group_31_4984_10194.png,недоимокъ
images_group_31_4984_10195.png,458710
images_group_31_4984_10196.png,р.
images_group_31_4984_10197.png,18 1/2
images_group_31_4984_10198.png,К.
images_group_31_4984_10199.png,и
images_group_31_4984_10200.png,оклада
images_group_31_4984_10201.png,431763
images_group_31_4984_10202.png,р.
images_group_31_4984_10203.png,61 1/4
images_group_31_4984_10204.png,к.;
images_group_31_4984_10205.png,въ
images_group_31_4984_10206.png,счетъ
images_group_31_4984_10207.png,платежей
images_group_31_4984_10208.png,1894
images_group_31_4984_10209.png,года
images_group_31_4984_10210.png,всего
images_group_31_4984_10211.png,(оклада
images_group_31_4984_10212.png,и
images_group_31_4984_10213.png,недоимокъ)
images_group_31_4984_10214.png,поступило
images_group_31_4984_10215.png,по
images_group_31_4984_10216.png,казна-
images_group_31_4984_10217.png,чействамъ
images_group_31_4984_10218.png,губерніи
images_group_31_4984_10219.png,428781
images_group_31_4984_10220.png,р.
images_group_31_4984_10221.png,16
images_group_31_4984_10222.png,к.
images_group_31_4984_10223.png,и
images_group_31_4984_10224.png,зачтено
images_group_31_4984_10225.png,за
images_group_31_4984_10226.png,поступленіемъ
images_group_31_4984_10227.png,въ
images_group_31_4984_10228.png,прежніе
images_group_31_4984_10229.png,годы
images_group_31_4984_10230.png,1442
images_group_31_4984_10231.png,р.
images_group_31_4984_10232.png,64 3/4
images_group_31_4984_10233.png,к.;
images_group_31_4984_10234.png,кромѣ
images_group_31_4984_10235.png,"того,"
images_group_31_4984_10236.png,въ
images_group_31_4984_10237.png,счетъ
images_group_31_4984_10238.png,платежей
images_group_31_4984_10239.png,будущихъ
images_group_31_4984_10240.png,лѣтъ
images_group_31_4984_10241.png,поступило
images_group_31_4984_10242.png,2652
images_group_31_4984_10243.png,р.
images_group_31_4984_10244.png,17
images_group_31_4984_10245.png,коп.;
images_group_31_4984_10246.png,осталось
images_group_31_4984_10247.png,же
images_group_31_4984_10248.png,въ
images_group_31_4984_10249.png,недоимкахъ
images_group_31_4984_10250.png,къ
images_group_31_4984_10251.png,января
images_group_31_4984_10252.png,1895
images_group_31_4984_10253.png,г.
images_group_31_4984_10254.png,467235
images_group_31_4984_10255.png,р.
images_group_31_4984_10256.png,32 1/2
images_group_31_4984_10257.png,коп.
images_group_31_4984_10258.png,Налога
images_group_31_4984_10259.png,съ
images_group_31_4984_10260.png,недвижимыхъ
images_group_31_4984_10261.png,имуществъ
images_group_31_4984_10262.png,въ
images_group_31_4984_10263.png,"городахъ,"
images_group_31_4984_10264.png,а
images_group_31_4984_10265.png,также
images_group_31_4984_10266.png,пени
images_group_31_4984_10267.png,къ
images_group_31_4984_10268.png,налогу
images_group_31_4984_10269.png,отчетнаго
images_group_31_4984_10270.png,года
images_group_31_4984_10271.png,оставалось
images_group_31_4987_11132.png,22
images_group_31_4987_11133.png,снабженіе
images_group_31_4987_11134.png,окружныхъ
images_group_31_4987_11135.png,врачей
images_group_31_4987_11136.png,походными
images_group_31_4987_11137.png,аптечками
images_group_31_4987_11138.png,300
images_group_31_4987_11139.png,"р.,"
images_group_31_4987_11140.png,на
images_group_31_4987_11141.png,содержаніе
images_group_31_4987_11142.png,сельско-врачеб-
images_group_31_4987_11143.png,ной
images_group_31_4987_11144.png,части
images_group_31_4987_11145.png,17223
images_group_31_4987_11146.png,р.
images_group_31_4987_11147.png,42
images_group_31_4987_11148.png,"к.,"
images_group_31_4987_11149.png,на
images_group_31_4987_11150.png,содержаніе
images_group_31_4987_11151.png,благотворительныхъ
images_group_31_4987_11152.png,заведеній
images_group_31_4987_11153.png,приказа
images_group_31_4987_11154.png,общест-
images_group_31_4987_11155.png,веннаго
images_group_31_4987_11156.png,призрѣнія
images_group_31_4987_11157.png,10000
images_group_31_4987_11158.png,"р.,"
images_group_31_4987_11159.png,на
images_group_31_4987_11160.png,содержаніе
images_group_31_4987_11161.png,ветеринарнаго
images_group_31_4987_11162.png,персонала
images_group_31_4987_11163.png,3820
images_group_31_4987_11164.png,р.
images_group_31_4987_11165.png,19
images_group_31_4987_11166.png,"к.,"
images_group_31_4987_11167.png,на
images_group_31_4987_11168.png,расходы
images_group_31_4987_11169.png,для
images_group_31_4987_11170.png,мѣропріятій
images_group_31_4987_11171.png,противъ
images_group_31_4987_11172.png,чумы
images_group_31_4987_11173.png,на
images_group_31_4987_11174.png,рогатомъ
images_group_31_4987_11175.png,скотѣ
images_group_31_4987_11176.png,3899
images_group_31_4987_11177.png,р.
images_group_31_4987_11178.png,50
images_group_31_4987_11179.png,"к.,"
images_group_31_4987_11180.png,итого
images_group_31_4987_11181.png,36477
images_group_31_4987_11182.png,р.
images_group_31_4987_11183.png,к.
images_group_31_4987_11184.png,IV.
images_group_31_4987_11185.png,Содержаніе
images_group_31_4987_11186.png,крестьянскихъ
images_group_31_4987_11187.png,учрежденій:
images_group_31_4987_11188.png,Содержаніе
images_group_31_4987_11189.png,губернскихъ
images_group_31_4987_11190.png,и
images_group_31_4987_11191.png,окружныхъ
images_group_31_4987_11192.png,по
images_group_31_4987_11193.png,крестьянскимъ
images_group_31_4987_11194.png,дѣламъ
images_group_31_4987_11195.png,присутствій:
images_group_31_4987_11196.png,на
images_group_31_4987_11197.png,канце-
images_group_31_4987_11198.png,лярскіе
images_group_31_4987_11199.png,расходы
images_group_31_4987_11200.png,2500
images_group_31_4987_11201.png,"р.,"
images_group_31_4987_11202.png,и
images_group_31_4987_11203.png,къ
images_group_31_4987_11204.png,условному
images_group_31_4987_11205.png,отпуску
images_group_31_4987_11206.png,причитается
images_group_31_4987_11207.png,на
images_group_31_4987_11208.png,Енисейскую
images_group_31_4987_11209.png,губернію
images_group_31_4987_11210.png,23230
images_group_31_4987_11211.png,"р.,"
images_group_31_4987_11212.png,всего
images_group_31_4987_11213.png,3975
images_group_31_4987_11214.png,"р.,"
images_group_31_4987_11215.png,на
images_group_31_4987_11216.png,усиленіе
images_group_31_4987_11217.png,личнаго
images_group_31_4987_11218.png,состава
images_group_31_4987_11219.png,и
images_group_31_4987_11220.png,денежныхъ
images_group_31_4987_11221.png,средствъ
images_group_31_4987_11222.png,мѣстныхъ
images_group_31_4987_11223.png,установленій
images_group_31_4987_11224.png,изъ
images_group_31_4987_11225.png,суммы
images_group_31_4987_11226.png,10300
images_group_31_4987_11227.png,р.
images_group_31_4987_11228.png,въ
images_group_31_4987_11229.png,"годъ,"
images_group_31_4987_11230.png,на
images_group_31_4987_11231.png,2 1/2
images_group_31_4987_11232.png,"года,"
images_group_31_4987_11233.png,съ
images_group_31_4987_11234.png,1-го
images_group_31_4987_11235.png,іюля
images_group_31_4987_11236.png,1894
images_group_31_4987_11237.png,года
images_group_31_4987_11238.png,4299
images_group_31_4987_11239.png,р.
images_group_31_4987_11240.png,89
images_group_31_4987_11241.png,"к.,"
images_group_31_4987_11242.png,итого
images_group_31_4987_11243.png,8274
images_group_31_4987_11244.png,р.
images_group_31_4987_11245.png,89
images_group_31_4987_11246.png,к.
images_group_31_4987_11247.png,V.
images_group_31_4987_11248.png,Воинская
images_group_31_4987_11249.png,повинность:
images_group_31_4987_11250.png,На
images_group_31_4987_11251.png,содержаніе
images_group_31_4987_11252.png,окружныхъ
images_group_31_4987_11253.png,по
images_group_31_4987_11254.png,воинской
images_group_31_4987_11255.png,повинности
images_group_31_4987_11256.png,присутствій
images_group_31_4987_11257.png,3746
images_group_31_4987_11258.png,р.
images_group_31_4987_11259.png,83
images_group_31_4987_11260.png,к.
images_group_31_4987_11261.png,VI.
images_group_31_4987_11262.png,Этапная
images_group_31_4987_11263.png,повинность:
images_group_31_4987_11264.png,На
images_group_31_4987_11265.png,содержаніе
images_group_31_4987_11266.png,помѣщеній
images_group_31_4987_11267.png,препровождаемыхъ
images_group_31_4987_11268.png,арестантовъ и
images_group_31_4987_11269.png,стражи
images_group_31_4987_11270.png,отъ
images_group_31_4987_11271.png,Красноярска
images_group_31_4987_11272.png,въ
images_group_31_4987_11273.png,Енисейскъ
images_group_31_4987_11274.png,и
images_group_31_4987_11275.png,отъ
images_group_31_4987_11276.png,Ачинска
images_group_31_4987_11277.png,въ
images_group_31_4987_11278.png,Минусинскъ
images_group_31_4987_11279.png,2076
images_group_31_4987_11280.png,р.
images_group_31_4987_11281.png,13
images_group_31_4987_11282.png,К.
images_group_31_4987_11283.png,VII.
images_group_31_4987_11284.png,Прочіе
images_group_31_4987_11285.png,земскіе
images_group_31_4987_11286.png,расходы:
images_group_31_4987_11287.png,На
images_group_31_4987_11288.png,пособіе
