image,incorrect,correct
images_group_26_3656_5087.png,26 го,26-го
images_group_26_3656_5088.png,взыкнанія,взысканія
images_group_26_3656_5089.png,по Всемило-,по Всемило-
images_group_26_3656_5090.png,года,года
images_group_26_3656_5091.png,Сентября,Сентября
images_group_26_3656_5092.png,1857,1857
images_group_26_3656_5093.png,"за No1275,",за No 1275.
images_group_26_3656_5094.png,Губернскаго,Губернскаго
images_group_26_3656_5095.png,"Правленія,","Правленія,"
images_group_26_3656_5096.png,"отдѣленію,","отдѣленію,"
images_group_26_3656_5097.png,по,по
images_group_26_3656_5098.png,1-му,1-му
images_group_26_3656_5099.png,Правительствующаго,Правительствующаго
images_group_26_3656_5100.png,За,За
images_group_26_3656_5101.png,"Сената,","Сената,"
images_group_26_3656_5102.png,Де,Де
images_group_26_3656_5103.png,неполученіемъ,неполученіемъ
images_group_26_3656_5104.png,разрѣшенія,разрѣшенія
images_group_26_3656_5105.png,ему,ему
images_group_26_3656_5106.png,доставшимся,доставшимся
images_group_26_3656_5107.png,въ нас-,въ нас-
images_group_26_3656_5109.png,слѣдующаго,слѣдующаго
images_group_26_3656_5110.png,по предмѣту,по предмѣту
images_group_26_3656_5111.png,469,469.
images_group_26_3656_5112.png,"470,",470.
images_group_26_3656_5113.png,за NoNo,за NoNo-ми
images_group_26_3656_5114.png,Января,Января
images_group_26_3656_5115.png,"Правленія,","Правленія,"
images_group_26_3656_5116.png,науказы Гу-,науказы Гу-
images_group_26_3656_5117.png,"Управы,","Управы,"
images_group_26_3656_5118.png,Городовой,Городовой
images_group_26_3656_5119.png,Суда,Суда
images_group_26_3656_5120.png,Иркутской,Иркутской
images_group_26_3656_5121.png,Окружнаго,Окружнаго
images_group_26_3656_5122.png,и,и
images_group_26_3656_5123.png,синскаго,синскаго
images_group_26_3656_5124.png,отъ Мину-,отъ Мину
images_group_26_3656_5125.png,и донесеній,и донесеній
images_group_26_3656_5126.png,1856 года,1856 года
images_group_26_3656_5127.png,ществомъ.,ществомъ.
images_group_26_3656_5128.png,по смерти,по смерти
images_group_26_3656_5129.png,иму-,иму-
images_group_26_3656_5130.png,жены,жены
images_group_26_3656_5131.png,его,его
images_group_26_367_6238.png,96.,96.
images_group_26_367_6257.png,объ исполненіи,объ исполненіи
images_group_26_367_6258.png,рѣшенія,рѣшенія
images_group_26_367_6259.png,Губернскаго,Губернскаго
images_group_26_367_6260.png,Суда,Суда
images_group_26_367_6261.png,11-го отдѣленія,11-го Отдѣленія
images_group_26_367_6262.png,по настоящему,по настоящему
images_group_26_367_6263.png,дѣлу.-,дѣлу.-
images_group_26_367_6264.png,1849,1849
images_group_26_367_6265.png,1-го,1-го
images_group_26_367_6266.png,Стола,Стола
images_group_26_367_6267.png,Августа,Августа
images_group_26_367_6268.png,22,22
images_group_26_367_6269.png,24.,24.
images_group_26_367_6270.png,26.,26.
images_group_26_367_6271.png,О,О
images_group_26_367_6272.png,долгахъ,долгахъ
images_group_26_367_6273.png,золотопроснышленника,золотопромышленника
images_group_26_367_6274.png,Дѣло,Дѣло
images_group_26_367_6275.png,это,это
images_group_26_367_6276.png,останавливается,останавливается
images_group_26_367_6277.png,въ,въ
images_group_26_367_6278.png,"производствѣ,","производствѣ,"
images_group_26_367_6279.png,Коллежскаго,Коллежскаго
images_group_26_367_6280.png,Регистратора,Регистратора
images_group_26_367_6281.png,Овцына.,Овцына.
images_group_26_367_6282.png,занеокончаніемъ,за неокончаніемъ
images_group_26_367_6283.png,срока,срока
images_group_26_367_6284.png,"публикацій,","публикаціи,"
images_group_26_367_6285.png,которою-,которою-
images_group_26_367_6286.png,кредитеры,кредиторы
images_group_26_367_6287.png,"Овцына,","Овцына,"
images_group_26_367_6288.png,вызываются,вызываются
images_group_26_367_6289.png,для,для
images_group_26_367_6290.png,учреж-,учреж-
images_group_26_367_6291.png,денія,денія
images_group_26_367_6292.png,опеки,опеки
images_group_26_367_6293.png,или,или
images_group_26_367_6294.png,Конкурснаго,Конкурснаго
images_group_26_367_6295.png,Управленія,Управленія
images_group_26_367_6296.png,по,по
images_group_26_367_6297.png,дѣламъ,дѣламъ
images_group_26_367_6298.png,должника.,должника.
images_group_26_367_6299.png,Октября,Октября
images_group_26_367_6300.png,23.,23.
images_group_26_367_6301.png,25.,25.
images_group_26_367_6302.png,11.,11.
images_group_26_367_6303.png,О взыскиваемыхъ,О взыскиваемыхъ
images_group_26_367_6304.png,съ,съ
images_group_26_367_6305.png,Почетна го,Почетнаго
images_group_26_367_6306.png,драж-,Граж-
images_group_26_367_6307.png,За неполученіемъ,За неполученіемъ
images_group_26_367_6308.png,удовлетворительнаго,удовлетворительнаго
images_group_26_367_6309.png,увѣ-,увѣ-
images_group_26_367_6310.png,данина,данина
images_group_26_367_6311.png,Николая,Николая
images_group_26_367_6312.png,Мясникова раз-,Мясникова раз-
images_group_26_367_6313.png,домленія,домленія
images_group_26_367_6314.png,отъ,отъ
images_group_26_367_6315.png,Тобольскаго,Тобольскаго
images_group_26_367_6316.png,Губернскаго,Губернскаго
images_group_26_367_6317.png,ными,ными
images_group_26_367_6318.png,лицами,лицами
images_group_26_367_6319.png,деньгахъ.,деньгахъ.
images_group_26_367_6320.png,Правленія,Правленія
images_group_26_367_6321.png,на,на
images_group_26_367_6322.png,"отношенія,","отношенія,"
images_group_26_367_6323.png,отъ,отъ
images_group_26_367_6324.png,21,21
images_group_26_367_6325.png,Декабря,Декабря
images_group_26_367_6326.png,"1856,","1856,"
images_group_26_367_6327.png,22,22
images_group_26_367_6328.png,Марта,Марта
images_group_26_367_6329.png,"1857,","1857,"
images_group_26_367_6330.png,25,25
images_group_26_367_6331.png,"февраля,","февраля,"
images_group_26_367_6332.png,12,12
images_group_26_367_6333.png,"Апрѣля,",Апрѣля
images_group_26_367_6334.png,20,20
images_group_26_367_6335.png,"мая,","Мая,"
images_group_26_367_6336.png,16,16
images_group_26_367_6337.png,"Iюля,","Iюля,"
images_group_26_367_6338.png,5,5
images_group_26_367_6339.png,Сентября и,Сентября и
images_group_26_367_6340.png,Ноября,7 Ноября
images_group_26_367_6341.png,1858,1858
images_group_26_367_6342.png,года,года
images_group_26_367_6343.png,за,за
images_group_26_367_6344.png,NoNo,NoNo
images_group_26_367_6345.png,"16259,","16,259,"
images_group_26_367_6346.png,"3504,","3504,"
images_group_26_367_6347.png,"1619,","1619,"
images_group_26_367_6348.png,"2915,","2915,"
images_group_26_367_6349.png,"3856,","3856,"
images_group_26_367_6350.png,"5841,","5841,"
images_group_26_367_6351.png,7011,7071
images_group_26_367_6352.png,и,И
images_group_26_367_6353.png,8286.,8286.
images_group_26_367_6354.png,О,О
images_group_26_367_6355.png,содѣйствіи,содѣйствіи
images_group_26_367_6356.png,же,же
images_group_26_367_6357.png,въ,въ
images_group_26_367_6358.png,этомъ,этомъ
images_group_26_367_6359.png,"дѣлѣ,",дѣлѣ
images_group_26_367_6360.png,представлено,представлено
images_group_26_367_6361.png,Г.,Г.
images_group_26_367_6362.png,Управлявшему,Управлявшему
images_group_26_367_6363.png,Губерніею,Губерніего
images_group_26_367_6364.png,и,и
images_group_26_367_6365.png,Г.,Г.
images_group_26_367_6366.png,Гражданскому,Гражданскому
images_group_26_367_6367.png,"Губернатору,","Губернатору,"
images_group_26_367_6368.png,25,25
images_group_26_367_6369.png,февра-,февра-
images_group_26_367_6370.png,1850,1850
images_group_26_367_6371.png,ля,ля
images_group_26_367_6372.png,и,и
images_group_26_367_6373.png,16,16
images_group_26_367_6374.png,Iюля 1858 г.,Iюля 1858 г.
images_group_26_367_6375.png,за No1617,"за No 1617,"
images_group_26_367_6376.png,и 5842.,и 5842.-
images_group_26_367_6377.png,Марта,Марта
images_group_26_367_6378.png,24.,24.
images_group_26_367_6379.png,26.,26.
images_group_26_367_6380.png,11.,11.
images_group_26_367_6381.png,О долгихъ,О долгахъ
images_group_26_367_6382.png,золотопромышленно,золотопромышленни
images_group_26_367_6383.png,По несостоятельности,По несостоятельности
images_group_26_367_6384.png,золотопромыш-,золотопромыш-
images_group_26_367_6385.png,ка,ка
images_group_26_367_6386.png,Канскаго,Канскаго
images_group_26_367_6387.png,2,2
images_group_26_367_6388.png,гильдіи,гильдіи
images_group_26_367_6389.png,купца,купца
images_group_26_367_6390.png,ленника,ленника
images_group_26_367_6391.png,"Машарова,","Машарова,"
images_group_26_367_6392.png,къ,къ
images_group_26_367_6393.png,платежу,платежу
images_group_26_367_6394.png,предъяв-,предъяв
images_group_26_367_6395.png,Гаврила,Гаврила
images_group_26_367_6396.png,Машарова.,Машарова.
images_group_26_367_6397.png,ленныхъ,ленныхъ
images_group_26_367_6398.png,на,на
images_group_26_367_6399.png,него,него
images_group_26_367_6400.png,"долговъ,","долговъ,"
images_group_26_367_6401.png,были,были
images_group_26_367_6402.png,учреждены,учреждены
images_group_26_367_6403.png,Конкурсное,Конкурсное
images_group_26_367_6404.png,Управленіе подѣламъ,Управленіе подѣламъ
images_group_26_367_6405.png,Машарова,Машарова
images_group_26_3686_8147.png,117,117
images_group_26_3686_8148.png,118,118
images_group_26_3686_8149.png,денегъ,денегъ
images_group_26_3686_8150.png,казенныхъ,казенныхъ
images_group_26_3686_8151.png,и хлѣба.,и хлѣба.
images_group_26_3686_8153.png,обвиняемомъ,обвиняемомъ
images_group_26_3686_8154.png,"ковѣ,","ковѣ,"
images_group_26_3686_8155.png,въ,въ
images_group_26_3686_8156.png,Губерніи,Губерніи
images_group_26_3686_8157.png,Сыдѣльни-,Сидѣльни-
images_group_26_3686_8158.png,ка,ка
images_group_26_3686_8159.png,о казакѣ,о казакѣ
images_group_26_3686_8160.png,предложенію,предложенію
images_group_26_3686_8161.png,По,По
images_group_26_3686_8162.png,Г. Начальни-,Г. Начальни-
images_group_26_3686_8163.png,опроч.,опроч.
images_group_26_3686_8164.png,копескъ,копѣекъ
images_group_26_3686_8165.png,55 1/2,55 1/2
images_group_26_3686_8166.png,и,и
images_group_26_3686_8167.png,денегъ,денегъ
images_group_26_3686_8168.png,3 рубла,3 рубли
images_group_26_3686_8169.png,зеннаго,зеннаго
images_group_26_3686_8170.png,хлѣба,хлѣба
images_group_26_3686_8171.png,за растрату,за растрату
images_group_26_3686_8172.png,Тарасова,Тарасова
images_group_26_3686_8173.png,ника,ника
images_group_26_3686_8174.png,Окружнаго,Окружнаго
images_group_26_3686_8175.png,Енисейскаго,Енисейскаго
images_group_26_3686_8176.png,Началь-,Началь-
images_group_26_3686_8177.png,"Уракова,","Уракова,"
images_group_26_3686_8178.png,бывшаго,бывшаго
images_group_26_3686_8179.png,овзысканіи,о взысканіи
images_group_26_3686_8180.png,съ,съ
images_group_26_3686_8181.png,Подонесенію,По донесенію
images_group_26_3686_8182.png,Г.,Г.
images_group_26_3686_8183.png,Совѣтника,Совѣтника
images_group_26_3686_8184.png,опроч.,опроч.
images_group_26_3686_8185.png,58 1/2 коп.,58 1/2 коп.
images_group_26_3686_8186.png,и,и
images_group_26_3686_8187.png,сумму,сумму
images_group_26_3686_8188.png,10 фун.,10 фун.
images_group_26_3686_8189.png,1224 пуд.,1224 году.
images_group_26_3686_8190.png,на,на
images_group_26_3686_8191.png,У рядника,Урядника
images_group_26_3686_8192.png,Кандына,Кандина
images_group_26_3686_8193.png,хлѣба,хлѣба
images_group_26_3686_8195.png,запаснаго,запаснаго
images_group_26_3686_8196.png,ма-,ма-
images_group_26_3686_8197.png,Тазовскаго,Тазовскаго
images_group_26_3686_8198.png,смерти,смерти
images_group_26_3686_8199.png,недостаткѣ,недостаткѣ
images_group_26_3686_8200.png,по,по
images_group_26_3686_8201.png,Г. Начальника,Г. Начальника
images_group_26_3686_8202.png,предложенію,предложенію
images_group_26_3686_8203.png,ДѢЛЪ.,дѣлъ
images_group_26_3686_8204.png,СОДЕРЖАНIЕ,СОДЕРЖАНIЕ
images_group_26_3686_8205.png,подтвержденіе,подтверждено
images_group_26_3686_8206.png,ему,ему
images_group_26_3686_8207.png,Апрѣля,Апрѣля
images_group_26_3686_8208.png,12,12
images_group_26_3686_8209.png,за,за
images_group_26_3686_8210.png,No1775-мъ.,No1775-мъ.
images_group_26_3686_8211.png,Февраля,Февраля
images_group_26_3686_8212.png,о скорѣйшемъ,о скорѣйшемъ
images_group_26_3686_8213.png,доставленіи,доставленій
images_group_26_3686_8214.png,"за No7784,","за No784,"
images_group_26_3686_8215.png,коихъ,коихъ
images_group_26_3686_8216.png,1858 г.,1858 г.
images_group_26_3686_8217.png,требуемыхъ,требуемыхъ
images_group_26_3686_8218.png,Правленія,Правленія
images_group_26_3686_8219.png,указомъ,указомъ
images_group_26_3686_8220.png,Губернскаго,Губернскаго
images_group_26_3686_8221.png,отъ,отъ
images_group_26_3686_8222.png,18,18
images_group_26_3686_8223.png,Туруханскаго,Туруханскаго
images_group_26_3686_8224.png,Засѣдателя,Засѣдателя
images_group_26_3686_8225.png,Отдѣльнаго,Отдѣльнаго
images_group_26_3686_8226.png,"свѣденій,","свѣденій,"
images_group_26_3686_8227.png,отъ,отъ
images_group_26_3686_8228.png,нерѣшеніи,нерѣшеніи
images_group_26_3686_8229.png,это,это
images_group_26_3686_8230.png,неполученіемъ,неполученіемъ
images_group_26_3686_8231.png,остается,остается
images_group_26_3686_8232.png,Дѣло,Дѣло
images_group_26_3686_8233.png,за,за
images_group_26_3686_8234.png,въ,въ
images_group_26_3686_8235.png,подтверждено,подтверждено
images_group_26_3686_8236.png,14 Апрѣля,14 Апрѣля
images_group_26_3686_8237.png,1786-мъ.,1786-мъ.
images_group_26_3686_8238.png,Полиціи,Полиціи
images_group_26_3686_8239.png,1858,1858
images_group_26_3686_8240.png,No,No
images_group_26_3686_8241.png,г. за,г. за
images_group_26_3686_8242.png,послѣдній,послѣдній
images_group_26_3686_8243.png,разъ,разъ
images_group_26_3686_8244.png,котораго,котораго
images_group_26_3686_8245.png,О скорѣйшемъ,скорѣйшемъ
images_group_26_3686_8246.png,въ,въ
images_group_26_3686_8247.png,исполненіи,исполненіи
images_group_26_3686_8248.png,1857,1857
images_group_26_3686_8249.png,Ноября,Ноября
images_group_26_3686_8250.png,за No4102.,за No 4102.
images_group_26_3686_8251.png,Полиціи,Полиціи
images_group_26_3686_8252.png,16,16
images_group_26_3686_8253.png,отъ,отъ
images_group_26_3686_8254.png,Правленія,Правленія
images_group_26_3686_8255.png,той,той
images_group_26_3686_8256.png,Губернская,Губернскаго
images_group_26_3686_8257.png,указамъ,указамъ
images_group_26_3686_8258.png,денегъ,денегъ
images_group_26_3686_8259.png,3 р. 55 к,3 р. 55 к
images_group_26_3686_8260.png,по,по
images_group_26_3686_8261.png,Васильевой,Васильевой
images_group_26_3686_8263.png,дѣвицы,дѣвицы
images_group_26_3686_8264.png,мѣщанской,мѣщанской
images_group_26_3686_8265.png,Градскою,Градскою.
images_group_26_3686_8266.png,Пе-,Пе-
images_group_26_3686_8267.png,тверскою,тверскою
images_group_26_3686_8268.png,Полиціею,Полиціею
images_group_26_3686_8269.png,съ,съ
images_group_26_3686_8270.png,нерѣшеніи,нерѣшеніи
images_group_26_3686_8271.png,Ала-,Ала-
images_group_26_3686_8272.png,взысканіемъ,взысканіемъ
images_group_26_3686_8273.png,за не,за не
images_group_26_3686_8274.png,остается,остается
images_group_26_3686_8275.png,въ,въ
images_group_26_3686_8276.png,это,это
images_group_26_3686_8277.png,Дѣло,Дѣло
images_group_26_3686_8278.png,No1780-го,No1780-мъ.
images_group_26_3686_8279.png,подтверждено,подтверждено
images_group_26_3686_8280.png,Апрѣля,Апрѣля
images_group_26_3686_8281.png,ему,ему
images_group_26_3686_8282.png,г. за,г. за
images_group_26_3686_8283.png,1858,1858
images_group_26_3686_8284.png,12,12
images_group_26_3686_8285.png,разъ,разъ
images_group_26_3686_8286.png,лѣдній,лѣдній
images_group_26_3686_8287.png,которыхъ,которыхъ
images_group_26_3686_8288.png,доставленіи,доставленіи
images_group_26_3686_8289.png,Оскорѣшеніемъ,О скорѣйшемъ
images_group_26_3686_8290.png,пос-,пос-
images_group_26_3686_8291.png,въ,въ
images_group_26_3686_8292.png,за NoNo2754.,за No 2754.
images_group_26_3686_8293.png,Правленія,Правленія
images_group_26_3686_8294.png,Губернскаго,Губернскаго
images_group_26_3686_8295.png,1857 г.,1857 г.
images_group_26_3686_8296.png,указомъ,указомъ
images_group_26_3686_8297.png,29,29
images_group_26_3686_8298.png,Iюля,Iюля
images_group_26_3686_8299.png,ванныхъ,ванныхъ
images_group_26_3686_8300.png,затребо-,затребо-
images_group_26_3686_8301.png,"свѣденій,","свѣденій,"
images_group_26_3686_8302.png,Засѣдателя,Засѣдателя
images_group_26_3686_8303.png,Отдѣльнаго,Отдѣльнаго
images_group_26_3686_8304.png,Туруханскаго,Туруханскаго
images_group_26_3686_8305.png,неполученіемъ,неполученіемъ
images_group_26_3686_8306.png,отъ,отъ
images_group_26_3686_8307.png,нерѣшеніи,нерѣшеніи
images_group_26_3686_8308.png,за,за
images_group_26_3686_8309.png,остается въ,остается въ
images_group_26_3686_8310.png,Дѣло это,Дѣло это
images_group_26_36_8339.png,губерніи,губерніи
images_group_26_36_8340.png,допипъ,одинъ
images_group_26_36_8341.png,тюремный за,тюремный за-
images_group_26_36_8342.png,С.,"о.,"
images_group_26_36_8343.png,-,-
images_group_26_3609_8362.png,и,и
images_group_26_3622_8383.png,"б.,","б.,"
images_group_26_3629_8387.png,2,2
images_group_26_3629_8388.png,-,-
images_group_26_3635_8402.png,по,по
images_group_26_3656_8571.png,9.,9.
images_group_26_3656_8572.png,Октября,Октября
images_group_26_3656_8573.png,9.,9.
images_group_26_3656_8575.png,Дзерожинскомъ и,Дзерожинскомъ и
images_group_26_3656_8576.png,"другихъ,","другихъ,"
images_group_26_3656_8577.png,поступ,поступ
images_group_26_3656_8578.png,ки.,ки.
images_group_26_3656_8579.png,Августа,Августа
images_group_26_3656_8580.png,Общей,Общей
images_group_26_3656_8581.png,бернскаго,бернскаго
images_group_26_3656_8582.png,отъ 24,отъ 24
images_group_26_3656_8583.png,1858 года,1858 года
images_group_26_3656_8585.png,пополненія,пополненія
images_group_26_3656_8586.png,взысканія,взысканія
images_group_26_3656_8587.png,лѣдство,лѣдство
images_group_26_3656_8588.png,стивѣсшему,стивѣйшему
images_group_26_3656_8589.png,отъ,отъ
images_group_26_3656_8590.png,партамента,партамента
images_group_26_3656_8592.png,"терѣ,","терѣ,"
images_group_26_3656_8593.png,отъ 12,отъ 12
images_group_26_3656_8594.png,рапортъ,рапортъ
images_group_26_3656_8595.png,на,на
images_group_26_3656_8596.png,52.,52.
images_group_26_3656_8962.png,No по,No по
images_group_26_3656_8963.png,поряд-,поряд-
images_group_26_3656_8964.png,ку.,ку.
images_group_26_3656_8965.png,No вѣдо-,No вѣдо-
images_group_26_3656_8966.png,мости про-,мости про-
images_group_26_3656_8967.png,шедшаго,шедшаго
images_group_26_3656_8968.png,года.,года.
images_group_26_3656_8969.png,Время вступ-,Время вступ-
images_group_26_3656_8970.png,ленія.,ленія.
images_group_26_3656_8971.png,СОДЕРЖАНIЕ,СОДЕРЖАНIЕ
images_group_26_3656_8972.png,ДѢЛЪ.,ДѢЛЪ.
images_group_26_3656_8973.png,ЗА ЧѢМЪ,ЗА ЧѢМЪ
images_group_26_3656_8974.png,ОСТАЮТСЯ,ОСТАЮТСЯ
images_group_26_3656_8975.png,НЕРѢШЕННЫМИ.,НЕРѢШЕННЫМИ.
images_group_26_3686_9677.png,No по,No по
images_group_26_3686_9678.png,поряд-,поряд-
images_group_26_3686_9679.png,ку.,ку.
images_group_26_3686_9680.png,No вѣдо-,No вѣдо-
images_group_26_3686_9681.png,мости про-,мости про-
images_group_26_3686_9682.png,шедшаго,шедшаго
images_group_26_3686_9683.png,года.,года.
images_group_26_3686_9684.png,Время вступ-,Время вступ-
images_group_26_3686_9685.png,ленія.,ленія.
images_group_26_3686_9686.png,ЗА ЧѢМЪ,ЗА ЧѢМЪ
images_group_26_3686_9687.png,ОСТАЮТСЯ,ОСТАЮТСЯ
images_group_26_3686_9688.png,НЕРѢШЕННЫМИ.,НЕРѢШЕННЫМИ
images_group_26_3686_9689.png,116.,116.
images_group_26_3686_9690.png,1854,1854
images_group_26_3686_9691.png,Iюня,Iюня
images_group_26_3686_9692.png,30.,30.
images_group_26_3686_9693.png,Iюля,Iюля
images_group_26_3686_9694.png,2,2
images_group_26_3686_9695.png,Декабря,Декабря
images_group_26_3686_9696.png,20,20
images_group_26_3686_9697.png,По,По
images_group_26_3686_9698.png,Губерніи,Губерніи
images_group_26_3686_9699.png,о,о
images_group_26_3686_9700.png,вахтера,вахтера
images_group_26_3686_9701.png,1291 руб.,1291 руб.
images_group_26_3686_9702.png,Ка,ка
images_group_33_5185_0.png,осмотръ,осмотръ
images_group_33_5185_1.png,"27 тѣламъ,","27 тѣламъ,"
images_group_33_5185_2.png,по,по
images_group_33_5185_3.png,невозможности,невозможности
images_group_33_5185_4.png,подвер-,подвер-
images_group_33_5185_5.png,"вскрытію,","вскрытію,"
images_group_33_5185_6.png,вслѣдствіе,вслѣдствіе
images_group_33_5185_7.png,расложенія,разложенія
images_group_33_5185_8.png,труповъ,труповъ.
images_group_33_5185_9.png,д.),д.)
images_group_33_5185_10.png,Задачи.,Падежи.
images_group_33_5185_11.png,эпизоотическія,эпизоотическія
images_group_33_5185_12.png,"болѣзни,","болѣзни,"
images_group_33_5185_13.png,наковидно,какъвидно
images_group_33_5185_14.png,изъ приложен,изъ приложен
images_group_33_5185_15.png,ной,ной
images_group_33_5185_16.png,вѣдомости,вѣдомости
images_group_33_5185_17.png,"подъ No10,","подъ No10,"
images_group_33_5185_18.png,въ 1859 г.,въ 1859 г.
images_group_33_5185_19.png,были,были
images_group_33_5185_20.png,незначитель-,незначитель-
images_group_33_5185_21.png,ны.,ны.
images_group_33_5185_22.png,ка.),No а.)
images_group_33_5185_23.png,обществен,Обществен-
images_group_33_5185_24.png,Общественное,Общественное
images_group_33_5185_25.png,призрѣніе,призрѣніе
images_group_33_5185_26.png,ное,ное
images_group_33_5185_27.png,призрѣніе.,призрѣніе.
images_group_33_5185_28.png,лежитъ,лежитъ
images_group_33_5185_29.png,на,на
images_group_33_5185_30.png,обязанности,обязанности
images_group_33_5185_31.png,Приказа.,Приказа.
images_group_33_5185_32.png,Вѣдомость,Вѣдомость
images_group_33_5185_33.png,No8,No8
images_group_33_5185_34.png,"показываетъ,","показываетъ,"
images_group_33_5185_35.png,что,что
images_group_33_5185_36.png,общій,общій
images_group_33_5185_37.png,оборотъ,оборотъ
images_group_33_5185_38.png,суммъ,суммъ
images_group_33_5185_39.png,приказы,приказа
images_group_33_5185_40.png,въ 1859 г.,въ 1859г.
images_group_33_5185_41.png,увеличился,увеличился
images_group_33_5185_42.png,"слинскомъ,","слийскомъ,"
images_group_33_5185_43.png,а,а
images_group_33_5185_44.png,въ,въ
images_group_33_5185_45.png,собствен,собствен
images_group_33_5185_46.png,номъ,номъ
images_group_33_5185_47.png,капиталѣ,капиталѣ
images_group_33_5185_48.png,прика-,прика-
images_group_33_5190_434.png,Владимірскій,Владимірскій
images_group_33_5190_435.png,1.,1.
images_group_33_5190_436.png,Пріютъ,пріютъ
images_group_33_5190_437.png,Государственныхъ,Государственныхъ
images_group_33_5190_438.png,3.,3.
images_group_33_5190_439.png,Духовное,Духовное
images_group_33_5190_440.png,Преобразованное,Преобразованное
images_group_33_5190_441.png,Уѣздное,Уѣздное
images_group_33_5190_442.png,146.,146.
images_group_33_5190_443.png,в.),в.)
images_group_33_5190_444.png,при,При
images_group_33_5190_445.png,Енисейскомъ,Енисейскомъ
images_group_33_5190_446.png,казачьемъ,казачьемъ
images_group_33_5190_447.png,конномъ,конномъ
images_group_33_5190_448.png,полкѣ.,полкѣ:
images_group_33_5190_449.png,Школы:,Школы:
images_group_33_5190_450.png,Красноярская,Красноярская
images_group_33_5190_451.png,18.,18.
images_group_33_5190_452.png,Саянская,Саянская
images_group_33_5190_453.png,28.,28.
images_group_33_5190_454.png,Итого,Итого
images_group_33_5190_455.png,976,976
images_group_33_5190_456.png,Число,Число
images_group_33_5190_457.png,учащихся,учащихся
images_group_33_5190_458.png,въ 1859г.,въ 1859 г.
images_group_33_5190_459.png,въ,въ
images_group_33_5190_460.png,сравненіи,сравненіи
images_group_33_5190_461.png,съ,съ
images_group_33_5190_462.png,предшество,предшество-
images_group_33_5190_463.png,вавшимъ,вавшимъ
images_group_33_5190_464.png,годомъ,годомъ
images_group_33_5190_465.png,увеличи-,увеличи-
images_group_33_5190_466.png,лось,лось
images_group_33_5190_467.png,чь учениками.,46 учениками.
images_group_33_5190_468.png,Кромѣ,Кромѣ
images_group_33_5190_469.png,вышеноказанныхъ,вышепоказанныхъ
images_group_33_5190_470.png,учеблыкъ,учебныхъ
images_group_33_5190_471.png,Заведеній,Заведеній
images_group_33_5190_472.png,въ 1859 г.,въ 1859г.
images_group_33_5190_473.png,открыто,открыто
images_group_33_5197_808.png,сформированія же,сформированія на
images_group_33_5197_809.png,по,по
images_group_33_5197_810.png,жарныхъ,жарныхъ
images_group_33_5197_811.png,командъ,командъ
images_group_33_5197_812.png,изъ,изъ
images_group_33_5197_813.png,нижнихъ,нижнихъ
images_group_33_5197_814.png,воинскихъ,воинскихъ
images_group_33_5197_815.png,чи-,чи-
images_group_33_5197_816.png,новъ,новъ
images_group_33_5197_817.png,въ г. г.,въ г. г.
images_group_33_5197_818.png,Канскѣ,Канскѣ
images_group_33_5197_819.png,и ми-,и Ми-
images_group_33_5197_820.png,"нусинскѣ,","нусинскѣ,"
images_group_33_5197_821.png,обязанности,обязанности
images_group_33_5197_822.png,сіи,сіи
images_group_33_5197_823.png,относятъ,относятъ
images_group_33_5197_824.png,избирае-,избирае-
images_group_33_5197_825.png,мые,мые
images_group_33_5197_826.png,по,по
images_group_33_5197_827.png,череди,очереди
images_group_33_5197_828.png,мѣстные,мѣстные
images_group_33_5197_829.png,мѣщане.,мѣшали.
images_group_33_5197_830.png,"2, Квартирная",д.) Квартирная
images_group_33_5197_831.png,Квартирная,Квартирная
images_group_33_5197_832.png,повинность,повинность
images_group_33_5197_833.png,повинность.,повинность.
images_group_33_5197_834.png,въ городахъ,въ городахъ
images_group_33_5197_835.png,Енисейской,Енисейской
images_group_33_5197_836.png,губер-,губер-
images_group_33_5197_837.png,ніи,ніи
images_group_33_5197_838.png,относится,относится
images_group_33_5197_839.png,натурою.,натурою.
images_group_33_5197_840.png,Назначеніе,Назначеніе
images_group_33_5197_841.png,турѣ,турѣ
images_group_33_5197_842.png,производится,производится
images_group_33_5197_843.png,урав-,урав-
images_group_33_5197_844.png,нительно,нительно
images_group_33_5197_845.png,по,по
images_group_33_5197_846.png,очереднымъ,очереднымъ
images_group_33_5197_847.png,книгамъ.,книгамъ.
images_group_33_5197_848.png,Жалобъ,Жалобъ
images_group_33_5197_849.png,нане-,нане-
images_group_33_5197_850.png,уравнительное,уравнительное
images_group_33_5197_851.png,раздѣленіе,раздѣленіе
images_group_33_5197_852.png,постоя,постоя
images_group_33_5197_853.png,въ 1859 г.,въ 1859г.
images_group_33_5197_854.png,не было.,небыло.
images_group_33_5197_855.png,"с,",4
images_group_33_5197_856.png,Земская Поли,Земская Поли-
images_group_33_5197_857.png,Дѣлопроизводство,"Дѣлопроизводство,"
images_group_33_5197_858.png,по,по
images_group_33_520_1094.png,3 об,3 об
images_group_33_520_1095.png,31 об,21 об
images_group_33_520_1096.png,32,32
images_group_33_520_1097.png,29.,29.
images_group_33_520_1098.png,22 11,22 21
images_group_33_520_1099.png,2322,23 22
images_group_33_520_1100.png,и,и
images_group_33_520_1101.png,бытъ,бытъ
images_group_33_520_1102.png,начавшихъ,начавшихъ
images_group_33_520_1103.png,заниматься,заниматься
images_group_33_520_1104.png,30.,30.
